1  937.681  2.000  INDEF  INDEF
1886  2021.000  827.220  16.182  0.033
1887  653.000  829.368  16.973  0.068
1888  1109.000  829.000  16.892  0.072
1889  371.612  830.493  15.136  0.016
1890  1810.000  830.000  17.434  0.110
1891  141.950  831.052  10.798  0.002
1892  599.400  831.464  16.691  0.060
1893  882.501  831.534  14.114  0.009
1894  1983.221  830.698  13.471  0.006
1895  1250.000  832.403  16.842  0.059
1896  1696.737  832.170  15.101  0.017
1897  683.636  832.584  14.108  0.009
1898  861.000  832.206  18.450  0.412
1899  709.000  834.111  9.637  0.001
1900  247.066  835.600  15.851  0.027
1901  1630.000  835.000  13.786  0.007
1902  1874.000  835.000  16.406  0.039
1903  1304.439  836.272  18.001  0.155
1904  931.000  837.000  17.322  0.120
1905  1214.000  838.546  11.744  0.002
1906  1823.531  839.108  15.105  0.018
1907  916.000  839.799  15.652  0.025
1908  1449.515  839.393  16.881  0.064
1909  1956.073  839.924  13.778  0.007
1910  96.000  841.000  16.118  0.035
1911  432.000  841.000  16.914  0.062
1912  1082.770  840.804  12.510  0.004
1913  943.506  842.000  15.701  0.028
1914  1031.535  842.000  16.697  0.053
1915  1059.000  842.000  15.158  0.017
1916  607.214  842.857  15.552  0.024
1917  1566.422  844.000  17.561  0.116
1918  1585.891  842.686  15.446  0.021
1919  1844.000  843.015  16.358  0.042
1920  655.000  843.380  17.365  0.095
1921  719.341  844.000  13.908  0.021
1922  986.870  844.063  14.901  0.014
1923  1355.000  843.676  15.124  0.016
1924  218.000  845.000  13.535  0.006
1925  461.072  845.277  14.862  0.014
1926  505.000  845.000  16.382  0.041
1927  732.000  844.790  11.186  0.002
1928  954.261  844.545  16.287  0.051
1929  1296.000  845.453  16.865  0.060
1930  1798.039  844.715  14.048  0.008
1931  1840.982  844.070  16.348  0.044
1932  1977.794  845.567  16.422  0.048
1933  1502.789  847.548  16.247  0.048
1934  907.656  847.674  INDEF  INDEF
1935  110.000  849.206  14.743  0.013
1936  1673.000  849.180  16.867  0.069
1937  964.700  851.546  15.703  0.028
1938  129.294  853.000  17.927  0.332
1939  142.000  852.110  16.990  0.123
1940  597.544  853.446  13.052  0.005
1941  650.392  853.000  17.349  0.096
1942  874.000  853.000  15.781  0.029
1943  1478.000  853.000  11.697  0.003
1944  730.000  853.000  12.724  0.004
1945  1366.000  853.656  16.520  0.055
1946  1499.000  853.468  15.915  0.036
1947  1699.651  854.848  10.958  0.002
1948  511.521  855.495  16.511  0.046
1949  893.662  855.000  17.386  0.118
1950  465.777  856.986  14.864  0.014
1951  817.000  857.620  16.043  0.033
1952  869.000  857.000  15.817  0.029
1953  1903.536  857.000  16.570  0.046
1954  549.000  858.000  14.016  0.008
1955  1105.491  858.188  15.700  0.025
1956  1459.205  858.522  14.896  0.016
1957  1516.000  858.000  14.217  0.010
1958  1944.256  857.000  17.155  0.085
1959  814.000  859.000  15.872  0.029
1960  947.888  859.482  16.346  0.079
1961  307.956  860.887  17.684  0.124
1962  521.000  861.000  17.524  0.110
1963  257.850  863.031  15.933  0.029
1964  288.162  864.000  15.898  0.028
1965  415.000  862.420  15.815  0.025
1966  1393.000  863.000  12.077  0.003
1967  234.829  863.000  16.844  0.064
1968  1409.335  864.258  16.137  0.048
1969  1810.687  864.702  INDEF  INDEF
1970  1848.000  863.000  17.303  0.112
1971  287.307  865.000  15.866  0.028
1972  871.000  865.000  15.592  0.024
1973  1740.088  865.000  15.866  0.028
1974  788.547  865.395  15.443  0.021
1975  1291.166  866.000  15.819  0.025
1976  963.309  867.000  16.824  0.071
1977  1791.000  867.000  14.704  0.013
1978  41.266  868.000  15.760  0.025
1979  168.473  868.000  15.171  0.018
1980  934.518  867.745  11.796  0.003
1981  1131.891  868.000  16.292  0.037
1982  1973.000  869.682  17.035  0.076
1983  1142.915  869.302  16.828  0.062
1984  1317.401  870.000  15.764  0.025
1985  1572.678  870.000  16.402  0.049
1986  917.790  870.655  14.941  0.016
1987  1200.000  871.312  13.942  0.008
1988  59.000  872.000  16.350  0.043
1989  158.323  874.000  16.395  0.050
1990  1522.000  874.000  16.414  0.070
1991  137.528  875.471  10.973  0.002
1992  684.651  874.543  15.862  0.028
1993  807.230  875.411  14.173  0.009
1994  1069.000  876.000  16.780  0.056
1995  1434.431  875.000  15.863  0.028
1996  1552.753  875.361  11.373  0.002
1997  555.577  876.000  17.587  0.115
1998  348.000  877.000  17.494  0.100
1999  1448.000  877.389  15.475  0.025
2000  498.000  878.000  14.884  0.014
2001  1848.906  878.000  14.065  0.008
2002  1388.506  879.000  15.069  0.022
2003  1567.287  878.000  16.310  0.055
2004  1675.821  879.075  15.308  0.021
2005  296.438  880.000  15.305  0.018
2006  428.517  879.940  17.070  0.069
2007  1482.000  881.187  12.030  0.003
2008  1149.352  881.000  16.716  0.055
2009  1358.000  882.727  16.402  0.040
2010  1508.746  882.000  16.067  0.042
2011  6.715  883.388  13.468  0.006
2012  247.000  882.757  16.824  0.067
2013  1403.000  883.122  13.024  0.005
2014  1639.193  883.000  13.799  0.007
2015  1728.000  883.000  17.135  0.082
2016  805.000  883.975  13.692  0.007
2017  476.000  884.184  16.859  0.065
2018  1097.289  885.000  16.887  0.064
2019  1523.000  885.000  13.908  0.008
2020  1684.000  885.120  16.065  0.039
2021  506.327  886.342  15.086  0.016
2022  833.000  886.000  15.800  0.027
2023  1821.000  887.000  14.394  0.010
2024  883.000  889.000  16.971  0.067
2025  1247.593  888.319  16.456  0.043
2026  1381.000  888.627  16.275  0.039
2027  2027.256  888.634  16.518  0.049
2028  66.000  889.000  12.867  0.004
2029  690.605  889.000  15.616  0.027
2030  1169.665  889.000  17.200  0.082
2031  1750.651  890.273  14.781  0.012
2032  1931.000  891.000  16.004  0.028
2033  625.429  890.420  17.794  0.142
2034  478.000  892.000  17.055  0.074
2035  1561.167  892.624  16.626  0.064
2036  1657.104  892.128  12.084  0.003
2037  1728.529  893.000  15.827  0.028
2038  144.969  893.186  16.012  0.036
2039  728.439  894.578  17.410  0.127
2040  1108.486  894.000  14.194  0.009
2041  1264.000  893.421  17.997  0.191
2042  1319.000  894.338  16.819  0.067
2043  85.000  894.667  15.943  0.037
2044  102.520  896.000  16.323  0.045
2045  265.557  897.000  12.703  0.004
2046  699.803  897.238  12.008  0.003
2047  1015.742  897.580  16.888  0.063
2048  606.000  897.490  16.427  0.041
2049  1102.798  898.453  13.718  0.007
2050  1826.000  898.536  15.459  0.022
2051  23.525  899.000  14.522  0.011
2052  1299.194  899.000  14.552  0.012
2053  30.006  899.243  15.273  0.017
2054  435.000  901.376  17.039  0.068
2055  521.674  901.000  14.666  0.012
2056  531.117  901.000  16.520  0.046
2057  469.000  901.158  16.036  0.032
2058  1661.000  901.000  14.793  0.015
2059  266.060  897.170  12.709  0.004
2060  428.000  902.988  16.737  0.052
2061  566.523  903.000  17.177  0.082
2062  1316.352  902.617  15.941  0.033
2063  125.000  904.000  17.218  0.122
2064  421.000  904.000  17.067  0.069
2065  718.716  904.000  15.290  0.022
2066  836.000  904.000  16.604  0.062
2067  733.000  906.000  15.343  0.021
2068  1619.485  906.169  15.912  0.032
2069  1633.506  907.395  16.608  0.074
2070  464.000  908.874  17.186  0.079
2071  891.000  907.482  14.996  0.016
2072  1823.773  908.185  15.782  0.027
2073  95.002  909.000  14.732  0.013
2074  1353.722  910.000  15.498  0.021
2075  2019.098  910.290  15.168  0.019
2076  1017.797  911.000  16.823  0.063
2077  1403.000  911.000  14.838  0.015
2078  226.979  912.282  16.436  0.044
2079  765.000  912.626  19.353  0.569
2080  913.000  912.503  13.351  0.006
2081  1978.202  912.199  16.075  0.031
2082  2029.000  912.099  12.542  0.004
2083  1298.311  913.097  16.730  0.073
2084  1888.000  912.809  17.000  0.064
2085  259.485  914.260  15.018  0.015
2086  556.000  913.025  16.992  0.076
2087  991.413  914.817  16.527  0.052
2088  1622.146  914.865  14.709  0.012
2089  1230.097  916.000  16.647  0.055
2090  1446.484  916.487  17.246  0.084
2091  1525.000  916.581  14.392  0.010
2092  118.671  918.000  16.291  0.051
2093  1265.395  917.617  14.045  0.008
2094  368.097  918.760  17.140  0.082
2095  1095.000  918.324  16.428  0.050
2096  1277.000  919.200  12.566  0.004
2097  2015.000  918.388  15.817  0.029
2098  133.000  920.000  16.242  0.043
2099  204.000  919.507  16.439  0.042
2100  1103.000  920.000  15.738  0.029
2101  1151.827  919.734  10.635  0.001
2102  1172.996  920.490  16.627  0.068
2103  1396.000  919.490  12.345  0.003
2104  1552.521  919.375  16.313  0.037
2105  739.154  921.000  13.953  0.008
2106  1497.587  920.582  13.252  0.005
2107  5.407  923.284  INDEF  INDEF
2108  60.000  922.160  17.779  0.123
2109  984.000  923.503  15.003  0.015
2110  1515.816  923.739  16.804  0.092
2111  1263.409  923.189  14.568  0.012
2112  1796.262  923.864  14.687  0.013
2113  245.000  925.000  17.459  0.116
2114  770.736  925.000  15.074  0.016
2115  971.000  925.072  16.682  0.058
2116  1014.532  925.439  13.231  0.005
2117  1670.288  926.000  14.006  0.008
2118  803.464  927.434  13.616  0.007
2119  856.000  927.062  9.486  0.001
2120  385.297  927.288  16.283  0.040
2121  538.556  928.000  14.746  0.013
2122  1142.000  928.273  13.499  0.006
2123  1365.542  929.425  14.415  0.010
2124  1791.115  929.000  14.393  0.010
2125  1166.000  930.889  16.727  0.080
2126  1183.000  929.522  17.247  0.105
2127  1863.830  930.000  15.810  0.025
2128  117.068  931.000  16.388  0.045
2129  1093.000  931.000  15.215  0.019
2130  220.621  931.341  15.250  0.018
2131  298.000  933.000  17.886  0.182
2132  1433.000  933.125  16.761  0.052
2133  537.000  935.504  14.653  0.012
2134  1352.927  934.000  17.474  0.119
2135  1400.000  936.096  16.636  0.062
2136  89.503  937.557  17.264  0.087
2137  1735.000  937.440  15.058  0.015
2138  1221.017  938.000  15.803  0.026
2139  1234.210  941.718  15.382  0.020
2140  1505.000  938.000  15.023  0.017
2141  1775.000  937.296  16.261  0.039
2142  946.000  939.075  13.950  0.008
2143  1184.000  938.430  17.482  0.112
2144  108.355  940.000  17.079  0.079
2145  463.115  941.128  16.870  0.058
2146  843.498  940.068  14.437  0.013
2147  1888.678  941.464  16.064  0.039
2148  193.000  941.332  17.672  0.119
2149  1234.000  941.800  15.389  0.020
2150  10.000  943.519  15.745  0.025
2151  368.121  943.103  15.296  0.018
2152  1100.640  943.406  16.878  0.072
2153  1404.440  942.553  16.003  0.039
2154  555.575  944.190  16.453  0.046
2155  656.881  944.107  15.581  0.022
2156  794.952  944.336  12.449  0.004
2157  1291.510  944.000  16.218  0.035
2158  1608.201  945.000  17.846  0.134
2159  736.354  946.704  14.328  0.011
2160  59.000  947.000  17.277  0.084
2161  233.551  947.000  17.509  0.139
2162  677.312  947.000  16.465  0.048
2163  711.456  947.000  14.878  0.016
2164  765.000  947.618  15.408  0.027
2165  1675.615  947.731  14.972  0.017
2166  1805.000  947.810  17.475  0.128
2167  180.331  948.000  16.887  0.063
2168  938.000  947.000  16.371  0.051
2169  1549.024  948.000  16.087  0.033
2170  265.512  949.449  15.440  0.033
2171  732.000  949.010  14.370  0.013
2172  780.657  948.602  14.789  0.017
2173  1483.254  950.276  14.649  0.014
2174  36.479  949.000  16.958  0.065
2175  1121.604  951.834  16.197  0.039
2176  302.342  952.543  15.406  0.022
2177  816.000  951.564  15.132  0.018
2178  924.270  952.000  15.740  0.029
2179  254.392  953.854  11.837  0.003
2180  1550.865  953.408  15.841  0.027
2181  1727.998  954.749  17.428  0.119
2182  1816.000  953.317  17.528  0.132
2183  1834.568  954.000  12.984  0.005
2184  1880.555  954.233  15.641  0.031
2185  1137.000  954.501  19.143  0.613
2186  1317.000  955.000  17.225  0.081
2187  1374.000  955.273  13.891  0.008
2188  687.000  956.706  17.761  0.155
2189  899.000  956.000  15.883  0.027
2190  1527.721  956.534  15.448  0.021
2191  1907.318  955.403  15.087  0.018
2192  284.000  957.000  10.981  0.002
2193  744.636  956.570  11.941  0.003
2194  1348.000  957.000  13.108  0.005
2195  1657.634  957.000  13.418  0.006
2196  1383.000  958.000  11.651  0.002
2197  716.000  959.000  14.258  0.011
2198  759.000  958.853  15.136  0.022
2199  1123.253  958.388  16.793  0.062
2200  1200.339  959.000  16.758  0.058
2201  1221.649  959.242  17.888  0.171
2202  1779.918  960.000  16.597  0.049
2203  500.517  960.931  16.700  0.056
2204  1150.475  961.000  15.836  0.028
2205  1476.000  961.000  10.180  0.001
2206  996.767  962.580  17.393  0.090
2207  1690.000  961.585  15.165  0.018
2208  1872.667  962.000  15.052  0.018
2209  930.313  966.899  14.378  0.010
2210  1110.754  962.186  16.225  0.039
2211  1396.000  963.293  16.454  0.053
2212  1684.000  963.000  15.344  0.021
2213  1894.000  963.396  14.759  0.018
2214  851.903  963.635  17.325  0.113
2215  1022.000  963.930  14.404  0.010
2216  643.000  964.490  16.231  0.036
2217  1492.000  964.743  15.437  0.023
2218  1801.000  964.972  17.342  0.112
2219  1988.984  965.280  15.658  0.027
2220  2031.236  965.000  15.721  0.025
2221  791.000  965.910  17.585  0.157
2222  686.600  967.723  16.338  0.038
2223  930.000  967.000  14.382  0.010
2224  429.000  968.101  15.175  0.017
2225  452.000  969.000  15.897  0.029
2226  1905.932  969.000  10.716  0.002
2227  966.000  970.309  16.844  0.069
2228  1790.193  972.000  16.403  0.042
2229  1932.350  971.000  15.131  0.028
2230  616.460  972.529  14.312  0.009
2231  694.099  972.000  16.989  0.083
2232  1683.949  972.612  14.599  0.012
2233  1736.811  972.476  15.496  0.023
2234  590.000  973.587  14.289  0.009
2235  1208.949  973.515  16.996  0.070
2236  1849.000  973.665  16.566  0.053
2237  1796.000  975.000  15.976  0.029
2238  488.045  976.300  14.346  0.011
2239  782.000  976.408  15.297  0.019
2240  831.000  975.686  15.901  0.029
2241  1946.231  976.045  12.270  0.003
2242  712.165  976.376  15.185  0.018
2243  449.000  978.000  16.580  0.047
2244  714.044  977.000  15.173  0.018
2245  761.087  979.000  17.082  0.089
2246  1631.203  978.993  17.305  0.091
2247  1723.006  982.000  12.389  0.003
2248  1992.453  979.000  11.812  0.003
2249  498.758  979.390  16.494  0.054
2250  958.000  980.294  15.203  0.018
2251  1044.506  979.457  15.675  0.025
2252  1477.000  981.000  16.220  0.041
2253  338.909  981.955  17.443  0.099
2254  1136.023  982.416  14.474  0.011
2255  1401.000  982.000  17.191  0.090
2256  1722.000  982.000  12.385  0.003
2257  1972.373  982.602  16.062  0.044
2258  186.517  982.781  11.675  0.002
2259  176.508  984.380  12.822  0.004
2260  843.873  984.000  14.444  0.011
2261  1149.404  984.701  15.656  0.026
2262  885.000  985.000  14.687  0.012
2263  911.312  985.000  15.922  0.031
2264  800.766  986.671  17.175  0.088
2265  1656.724  987.034  15.623  0.023
2266  1805.565  987.000  INDEF  INDEF
2267  95.083  987.722  17.648  0.111
2268  1871.676  988.125  15.192  0.018
2269  926.000  988.592  15.818  0.029
2270  1526.279  989.181  13.176  0.005
2271  2010.018  988.749  15.976  0.036
2272  350.000  990.000  17.015  0.076
2273  1915.537  990.000  13.354  0.007
2274  2041.000  990.000  INDEF  INDEF
2275  1825.000  991.000  16.109  0.031
2276  1931.645  990.935  16.304  0.079
2277  323.000  991.420  19.338  0.618
2278  482.487  992.000  14.279  0.009
2279  1021.000  992.159  15.087  0.016
2280  1034.280  992.435  16.967  0.092
2281  1905.000  993.000  14.322  0.011
2282  1057.000  993.893  16.358  0.048
2283  235.487  995.000  14.641  0.011
2284  535.000  996.000  16.449  0.044
2285  785.624  996.037  16.203  0.048
2286  1645.000  996.000  16.675  0.056
2287  981.486  997.488  11.756  0.003
2288  1865.545  997.000  14.143  0.009
2289  1968.507  997.000  14.127  0.009
2290  1915.438  990.235  13.349  0.007
2291  1403.315  999.877  17.551  0.105
2292  260.128  1000.144  16.248  0.039
2293  679.522  1000.000  18.233  0.192
2294  729.382  1000.000  17.078  0.070
2295  1287.000  1000.000  16.298  0.036
2296  1311.558  1000.000  16.496  0.044
2297  605.386  1000.385  15.910  0.026
2298  1069.522  1001.221  15.349  0.021
2299  544.000  1002.000  15.235  0.017
2300  1135.000  1002.000  14.851  0.014
2301  1250.835  1003.000  17.179  0.081
2302  2007.583  1002.000  15.591  0.025
2303  103.000  1003.000  17.414  0.095
2304  1444.000  1004.722  15.744  0.029
2305  1941.178  1004.290  14.688  0.014
2306  888.000  1005.590  17.903  0.180
2307  929.000  1004.122  17.625  0.120
2308  1717.000  1005.455  14.265  0.009
2309  1073.428  1007.449  14.622  0.012
2310  372.000  1008.000  12.783  0.004
2311  335.620  1009.000  14.316  0.010
2312  1076.561  1010.000  14.749  0.013
2313  704.513  1012.000  14.696  0.013
2314  901.000  1011.742  16.425  0.045
2315  1087.292  1011.187  17.092  0.086
2316  1174.958  1012.000  13.506  0.006
2317  1319.000  1012.590  16.986  0.077
2318  275.950  1013.220  14.419  0.010
2319  455.351  1013.000  13.173  0.005
2320  1248.400  1013.000  16.017  0.032
2321  1011.014  1014.630  15.236  0.019
2322  1672.000  1015.000  14.698  0.012
2323  1952.393  1014.430  15.546  0.026
2324  572.961  1016.000  16.120  0.032
2325  812.097  1016.000  14.661  0.013
2326  171.813  1018.083  13.799  0.007
2327  947.488  1017.178  17.713  0.138
2328  30.785  1019.154  15.815  0.028
2329  1361.982  1018.199  15.559  0.022
2330  1787.988  1020.000  17.114  0.075
2331  1894.000  1020.000  16.783  0.062
2332  621.000  1021.000  17.529  0.102
2333  1502.248  1022.000  15.334  0.020
2334  1823.281  1022.526  16.790  0.058
2335  328.133  1023.492  15.460  0.028
2336  369.466  1023.055  15.743  0.031
2337  543.197  1022.454  15.077  0.016
2338  1239.336  1023.000  15.562  0.021
2339  980.763  1024.000  15.895  0.032
2340  1334.313  1024.413  13.958  0.008
2341  1907.000  1023.996  14.532  0.011
2342  685.000  1025.133  14.211  0.009
2343  716.803  1025.000  15.501  0.024
2344  955.314  1025.000  16.547  0.045
2345  466.000  1026.235  16.419  0.052
2346  596.532  1026.000  17.353  0.094
2347  774.000  1027.000  14.705  0.033
2348  1271.005  1026.150  16.091  0.031
2349  1950.456  1026.264  15.858  0.030
2350  921.000  1026.925  14.855  0.013
2351  1118.000  1027.000  14.851  0.013
2352  1489.000  1027.000  16.323  0.057
2353  1770.000  1027.000  16.018  0.030
2354  97.560  1028.446  15.909  0.026
2355  244.092  1028.000  16.239  0.035
2356  961.000  1028.695  17.037  0.073
2357  1755.000  1029.349  16.992  0.068
2358  816.000  1031.494  14.283  0.016
2359  1075.000  1030.000  17.159  0.086
2360  1448.496  1030.417  10.840  0.002
2361  1990.000  1030.000  15.723  0.024
2362  654.000  1030.558  16.618  0.048
2363  203.078  1031.460  16.577  0.046
2364  330.915  1031.000  15.856  0.037
2365  1480.175  1032.428  13.725  0.007
2366  39.570  1032.604  16.196  0.038
2367  167.000  1033.709  15.490  0.023
2368  62.000  1034.302  14.623  0.011
2369  800.424  1034.700  INDEF  INDEF
2370  877.811  1037.000  13.660  0.007
2371  344.000  1034.663  15.724  0.034
2372  766.633  1035.481  11.185  0.002
2373  2033.091  1035.208  16.444  0.040
2374  391.053  1036.000  12.849  0.004
2375  828.000  1036.000  15.981  0.041
2376  1017.000  1035.995  15.207  0.017
2377  1373.381  1036.393  17.233  0.084
2378  137.000  1037.407  15.657  0.024
2379  712.444  1037.394  15.751  0.027
2380  799.638  1036.337  INDEF  INDEF
2381  877.811  1037.000  13.660  0.007
2382  1492.716  1037.000  15.120  0.020
2383  605.631  1038.552  17.985  0.166
2384  970.932  1038.000  17.571  0.127
2385  740.103  1038.428  15.195  0.021
2386  750.828  1039.378  14.463  0.013
2387  619.435  1040.000  16.978  0.070
2388  706.435  1039.502  15.904  0.031
2389  891.001  1041.000  15.351  0.020
2390  890.248  1041.000  15.353  0.020
2391  822.628  1040.751  15.669  0.036
2392  398.000  1042.542  15.090  0.019
2393  447.000  1044.000  15.284  0.019
2394  461.000  1044.460  14.321  0.010
2395  855.682  1044.166  16.330  0.043
2396  558.000  1044.091  16.644  0.053
2397  1066.505  1044.742  17.161  0.079
2398  1552.835  1045.000  16.327  0.040
2399  140.532  1045.572  15.247  0.020
2400  324.000  1046.000  12.705  0.004
2401  2003.368  1046.346  16.719  0.053
2402  291.000  1047.399  13.941  0.008
2403  1099.000  1046.675  14.827  0.013
2404  1699.581  1047.000  17.162  0.075
2405  1598.357  1048.281  14.614  0.013
2406  532.307  1049.142  16.526  0.045
2407  799.796  1049.000  11.505  0.002
2408  1413.094  1049.000  17.592  0.114
2409  1714.000  1049.775  15.798  0.025
2410  1946.000  1050.000  17.149  0.080
2411  1044.000  1051.000  17.379  0.090
2412  226.992  1052.743  16.345  0.039
2413  372.437  1052.254  12.980  0.005
2414  1008.815  1052.716  16.751  0.054
2415  1906.612  1052.000  16.067  0.035
2416  1981.259  1051.573  16.136  0.034
2417  416.000  1053.625  16.325  0.039
2418  503.543  1053.000  15.954  0.028
2419  1369.664  1053.000  16.569  0.047
2420  155.570  1054.000  15.464  0.024
2421  772.000  1056.000  16.736  0.138
2422  1487.386  1054.801  15.064  0.016
2423  45.000  1056.000  15.915  0.027
2424  1304.978  1057.133  15.764  0.024
2425  571.000  1058.383  14.639  0.012
2426  679.324  1058.000  15.317  0.020
2427  1211.000  1060.000  16.636  0.052
2428  158.000  1062.300  15.725  0.028
2429  1094.000  1062.000  13.278  0.005
2430  1250.610  1062.331  13.252  0.005
2431  1606.128  1062.000  16.204  0.043
2432  65.000  1062.357  16.947  0.064
2433  1200.043  1064.000  16.094  0.033
2434  1198.000  1064.443  16.084  0.034
2435  260.000  1065.805  12.987  0.005
2436  526.422  1066.000  15.396  0.019
2437  152.535  1066.548  14.808  0.014
2438  711.318  1067.000  17.102  0.083
2439  1766.000  1067.000  17.534  0.099
2440  274.392  1068.422  15.031  0.017
2441  466.301  1067.959  13.843  0.008
2442  572.000  1068.368  15.231  0.018
2443  665.773  1068.075  11.797  0.003
2444  11.000  1068.620  16.874  0.059
2445  1918.000  1069.000  15.508  0.022
2446  1477.000  1071.613  17.410  0.099
2447  703.000  1074.000  16.434  0.045
2448  1354.000  1074.000  16.214  0.039
2449  477.179  1074.597  15.233  0.021
2450  948.312  1075.794  16.327  0.039
2451  991.251  1075.787  13.646  0.006
2452  1997.034  1076.162  15.976  0.031
2453  13.155  1077.000  15.617  0.022
2454  229.482  1077.498  13.337  0.006
2455  602.580  1078.982  17.171  0.078
2456  1532.276  1078.182  9.650  0.001
2457  1924.446  1077.443  16.697  0.056
2458  1401.949  1079.272  14.749  0.013
2459  285.881  1081.323  16.201  0.042
2460  544.446  1081.623  15.608  0.022
2461  614.575  1082.147  15.552  0.021
2462  455.370  1083.676  17.263  0.098
2463  703.000  1084.000  16.721  0.067
2464  730.036  1083.000  14.147  0.009
2465  2001.000  1084.000  16.100  0.034
2466  412.000  1083.433  16.611  0.053
2467  1188.325  1084.390  14.167  0.009
2468  1588.779  1084.000  15.861  0.037
2469  227.352  1084.991  13.057  0.005
2470  494.000  1085.085  14.607  0.014
2471  795.342  1085.539  14.033  0.008
2472  1713.492  1086.022  15.925  0.030
2473  2000.618  1085.556  16.135  0.035
2474  428.804  1086.625  17.737  0.145
2475  1350.415  1087.322  15.411  0.020
2476  1796.802  1086.707  11.940  0.003
2477  299.225  1087.517  15.265  0.018
2478  1969.719  1087.553  15.052  0.015
2479  1693.840  1088.793  15.518  0.023
2480  708.000  1092.500  14.937  0.015
2481  1384.934  1089.442  16.767  0.060
2482  769.911  1091.000  14.706  0.015
2483  1135.096  1091.610  15.144  0.016
2484  1295.000  1090.823  14.963  0.014
2485  1991.944  1090.181  16.532  0.058
2486  709.264  1092.463  14.980  0.016
2487  1105.536  1093.000  15.861  0.027
2488  1515.000  1093.000  14.443  0.013
2489  1419.852  1093.833  15.458  0.021
2490  1638.000  1096.501  INDEF  INDEF
2491  1813.551  1095.369  13.999  0.008
2492  123.690  1096.563  13.605  0.006
2493  217.440  1096.000  15.050  0.017
2494  504.000  1096.238  13.745  0.007
2495  836.855  1096.416  11.884  0.003
2496  868.000  1095.714  15.356  0.019
2497  1040.955  1097.931  16.678  0.052
2498  701.785  1098.568  16.448  0.049
2499  921.690  1097.593  15.082  0.016
2500  1008.000  1098.154  15.367  0.021
2501  1386.199  1097.622  15.634  0.024
2502  1609.096  1097.590  15.442  0.030
2503  1635.851  1096.859  INDEF  INDEF
2504  1640.682  1098.000  INDEF  INDEF
2505  1666.591  1098.000  15.391  0.029
2506  1670.000  1098.208  15.644  0.035
2507  1961.185  1098.000  16.942  0.067
2508  360.000  1099.000  15.865  0.028
2509  370.000  1098.847  15.168  0.017
2510  478.000  1099.443  13.169  0.005
2511  516.494  1099.000  16.546  0.048
2512  1864.221  1100.684  14.386  0.013
2513  777.954  1100.051  13.190  0.005
2514  989.246  1100.000  14.764  0.013
2515  1195.096  1099.106  17.079  0.079
2516  1265.042  1100.000  17.447  0.094
2517  1513.552  1099.718  13.735  0.008
2518  1999.365  1101.000  15.670  0.024
2519  1313.000  1101.931  15.308  0.018
2520  6.361  1103.119  INDEF  INDEF
2521  585.000  1103.796  16.529  0.045
2522  1586.138  1103.531  14.660  0.013
2523  173.050  1105.371  17.026  0.067
2524  1881.407  1104.388  INDEF  INDEF
2525  1020.000  1106.688  14.402  0.011
2526  1407.056  1106.965  15.147  0.018
2527  665.077  1110.000  15.895  0.028
2528  95.315  1111.000  15.256  0.018
2529  382.000  1112.000  14.758  0.013
2530  287.404  1113.000  16.519  0.049
2531  603.377  1113.021  16.749  0.058
2532  1341.000  1112.980  14.122  0.008
2533  1471.000  1113.288  15.906  0.029
2534  1519.273  1113.000  16.665  0.073
2535  409.000  1113.000  16.668  0.051
2536  947.420  1114.000  13.223  0.005
2537  1694.000  1114.207  15.991  0.036
2538  638.000  1115.166  13.889  0.007
2539  799.559  1114.897  15.909  0.029
2540  1211.000  1115.649  15.614  0.021
2541  1480.000  1114.861  15.588  0.022
2542  462.573  1116.318  13.220  0.005
2543  616.624  1117.000  16.799  0.061
2544  1763.000  1116.595  17.006  0.067
2545  668.000  1116.331  16.568  0.048
2546  832.892  1117.736  16.806  0.065
2547  1800.547  1116.792  15.759  0.028
2548  1024.000  1118.000  14.624  0.012
2549  1107.744  1118.000  16.251  0.038
2550  1139.560  1118.000  14.893  0.013
2551  302.951  1119.000  16.432  0.052
2552  774.153  1119.464  15.218  0.019
2553  1299.000  1118.615  14.834  0.013
2554  699.088  1121.206  16.398  0.045
2555  1488.000  1120.781  15.941  0.032
2556  1504.000  1121.000  15.633  0.028
2557  854.000  1123.451  17.366  0.095
2558  913.451  1122.571  15.755  0.025
2559  971.000  1123.873  14.471  0.010
2560  500.000  1125.698  15.591  0.022
2561  1438.201  1125.746  16.155  0.033
2562  1183.639  1126.000  16.328  0.038
2563  1381.000  1126.015  14.292  0.010
2564  1050.097  1127.000  16.285  0.036
2565  1095.308  1127.227  15.586  0.023
2566  693.000  1128.806  15.551  0.026
2567  946.499  1128.259  16.324  0.043
2568  1076.711  1128.000  16.565  0.048
2569  881.000  1129.000  17.072  0.066
2570  1770.223  1129.000  15.860  0.031
2571  650.329  1130.532  15.913  0.033
2572  672.000  1130.000  15.675  0.030
2573  1424.000  1129.646  16.531  0.049
2574  27.498  1132.017  15.477  0.020
2575  35.407  1132.447  14.788  0.013
2576  648.602  1131.502  15.842  0.031
2577  1904.848  1134.000  17.944  0.203
2578  122.189  1135.645  16.159  0.032
2579  312.000  1135.062  12.504  0.004
2580  354.249  1135.000  14.690  0.013
2581  391.326  1135.700  17.675  0.120
2582  1627.843  1135.000  12.789  0.005
2583  1627.843  1135.000  12.789  0.005
2584  229.652  1139.293  15.204  0.017
2585  1466.313  1139.020  16.964  0.065
