1  414.742  2.072  INDEF  INDEF
84  1319.500  44.476  16.462  0.067
85  1188.000  45.000  15.585  0.024
86  1280.046  45.000  15.077  0.017
87  1947.864  44.495  18.118  0.221
88  376.000  45.778  18.332  0.290
89  386.000  45.421  17.203  0.107
90  440.973  46.000  13.782  0.007
91  580.000  46.296  13.897  0.007
92  660.364  48.000  15.780  0.026
93  2023.000  47.779  14.020  0.008
94  696.219  49.000  17.246  0.082
95  1363.000  50.000  14.871  0.016
96  1604.551  50.000  16.235  0.036
97  143.000  51.978  INDEF  INDEF
98  181.927  51.646  17.064  0.077
99  1895.000  51.004  16.515  0.051
100  1350.851  53.404  16.942  0.088
101  1421.532  53.198  14.387  0.010
102  838.465  54.000  17.444  0.119
103  2028.000  53.666  15.036  0.017
104  294.000  55.033  14.895  0.015
105  755.000  55.000  17.014  0.072
106  1134.000  55.000  16.285  0.039
107  1319.717  55.884  15.906  0.042
108  234.000  56.476  12.364  0.003
109  1328.459  56.874  14.581  0.014
110  1826.000  56.277  17.326  0.115
111  1960.688  57.578  15.918  0.029
112  1405.000  59.000  18.247  0.232
113  1802.000  57.606  14.835  0.013
114  946.000  59.236  14.721  0.014
115  1286.767  60.583  17.493  0.116
116  625.517  61.285  13.456  0.006
117  875.000  61.000  16.325  0.039
118  1858.046  62.000  18.018  0.173
119  835.000  62.000  16.090  0.032
120  2022.456  62.000  14.976  0.016
121  240.000  63.460  13.244  0.006
122  956.239  63.000  12.076  0.003
123  396.193  64.383  12.608  0.004
124  1202.603  64.362  16.426  0.045
125  1758.978  63.619  16.868  0.061
126  134.373  64.566  15.667  0.025
127  276.000  65.000  17.031  0.082
128  1315.000  65.606  15.368  0.030
129  1194.511  66.000  15.691  0.027
130  1883.000  66.000  16.849  0.078
131  87.000  66.805  17.164  0.080
132  471.804  67.538  15.639  0.026
133  1492.000  67.915  17.470  0.108
134  1736.083  66.890  17.305  0.104
135  1749.000  67.829  16.702  0.058
136  255.558  70.041  14.950  0.015
137  707.699  72.789  16.342  0.040
138  991.092  71.716  16.837  0.057
139  215.727  72.382  17.706  0.166
140  349.000  72.324  15.518  0.024
141  1174.000  72.442  14.995  0.015
142  1680.822  72.000  17.416  0.117
143  1015.277  74.000  17.474  0.103
144  1940.000  73.099  17.139  0.076
145  1326.391  74.479  14.224  0.014
146  1822.000  76.000  16.988  0.077
147  143.243  77.000  14.578  0.012
148  623.000  77.000  15.606  0.024
149  1439.744  77.000  15.435  0.023
150  195.953  78.000  15.414  0.020
151  1873.308  78.000  16.764  0.063
152  187.046  79.000  15.095  0.016
153  701.763  78.382  16.786  0.056
154  1808.000  79.763  16.304  0.046
155  1850.000  80.000  17.011  0.068
156  1888.000  78.454  15.617  0.027
157  1731.940  80.000  15.724  0.027
158  1559.000  81.000  16.197  0.037
159  341.000  82.625  17.453  0.120
160  1692.000  82.459  14.821  0.015
161  434.653  83.328  15.556  0.027
162  883.469  83.000  16.999  0.083
163  923.000  83.645  14.826  0.014
164  1508.956  83.000  16.463  0.054
165  449.310  84.000  11.734  0.003
166  489.964  84.000  16.702  0.053
167  1665.715  84.853  16.717  0.061
168  376.246  85.000  17.188  0.096
169  1294.000  85.000  16.086  0.042
170  1520.000  85.566  15.288  0.022
171  921.464  87.000  14.838  0.014
172  1718.278  87.397  17.052  0.087
173  1731.000  87.671  15.950  0.031
174  1431.550  88.000  14.549  0.012
175  896.412  89.157  16.470  0.050
176  1151.036  89.347  15.572  0.024
177  1619.000  88.749  12.228  0.003
178  934.475  90.000  18.032  0.296
179  1073.452  90.000  15.809  0.026
180  1699.465  90.000  15.260  0.020
181  1914.430  90.000  15.738  0.027
182  1319.000  91.030  9.993  0.001
183  1895.725  93.030  15.322  0.021
184  452.370  93.413  14.356  0.016
185  953.490  93.816  13.837  0.007
186  1235.513  94.000  14.760  0.014
187  278.089  95.000  14.406  0.010
188  1540.000  95.453  13.676  0.007
189  634.000  96.000  17.389  0.096
190  887.000  95.328  15.988  0.031
191  1171.301  95.429  15.968  0.032
192  1390.367  96.000  17.130  0.098
193  196.811  96.293  18.089  0.183
194  750.000  98.197  15.204  0.017
195  1299.000  98.000  16.178  0.050
196  1516.377  97.444  15.396  0.026
197  1692.026  98.000  15.563  0.029
198  65.791  99.564  14.051  0.008
199  1427.986  99.742  15.655  0.028
200  1861.000  99.000  16.075  0.030
201  1903.574  98.339  16.554  0.056
202  405.000  100.000  18.016  0.172
203  1144.000  100.000  15.559  0.023
204  1569.501  99.529  15.828  0.029
205  1038.663  101.000  17.290  0.081
206  1508.000  100.707  15.793  0.030
207  926.281  101.565  14.650  0.013
208  38.000  103.000  13.697  0.007
209  1460.701  102.646  14.681  0.013
210  2029.000  103.098  13.253  0.005
211  918.330  104.288  15.224  0.019
212  1962.000  104.000  19.443  0.618
213  603.124  106.503  14.954  0.014
214  606.000  106.000  15.005  0.015
215  1986.000  105.868  16.128  0.036
216  482.000  107.529  16.471  0.046
217  970.069  107.372  15.870  0.029
218  1100.595  107.000  16.205  0.039
219  1340.400  107.828  16.724  0.107
220  1997.000  107.093  15.518  0.023
221  2042.981  101.464  INDEF  INDEF
222  431.133  108.720  16.520  0.065
223  700.495  108.951  16.632  0.050
224  1257.144  108.000  14.571  0.012
225  1660.431  107.649  15.025  0.017
226  1688.524  108.000  14.486  0.012
227  1111.312  109.000  15.575  0.025
228  1581.000  109.000  14.870  0.014
229  1527.949  110.000  15.645  0.029
230  449.490  111.000  11.269  0.002
231  1145.000  110.601  16.388  0.049
232  1405.000  111.000  14.293  0.010
233  1665.439  110.749  14.438  0.012
234  1699.000  111.000  16.822  0.076
235  106.000  112.547  15.943  0.030
236  806.000  112.477  15.381  0.019
237  1376.000  112.000  15.831  0.035
238  1544.677  111.612  16.952  0.085
239  1945.706  112.888  16.583  0.052
240  411.000  113.188  17.128  0.085
241  1236.719  112.805  11.608  0.002
242  350.347  113.376  17.099  0.085
243  672.644  114.350  14.980  0.016
244  1273.000  114.000  17.624  0.135
245  1477.123  114.565  14.585  0.012
246  1678.470  114.394  16.998  0.130
247  568.082  115.000  14.859  0.013
248  1920.000  115.499  15.147  0.016
249  2002.667  116.186  16.097  0.036
250  368.163  117.419  15.571  0.023
251  633.219  117.000  15.900  0.029
252  1892.000  117.712  15.653  0.023
253  1130.000  118.000  16.111  0.036
254  855.417  119.000  16.566  0.048
255  1191.703  119.474  14.473  0.011
256  1361.000  119.000  14.785  0.024
257  1634.000  119.507  12.754  0.004
258  107.275  120.171  14.651  0.012
259  1739.873  120.363  15.176  0.017
260  46.000  122.000  16.455  0.050
261  178.451  122.000  13.795  0.007
262  309.482  122.536  16.157  0.034
263  1104.552  122.000  16.382  0.047
264  2027.554  123.000  16.396  0.047
265  4.370  123.253  INDEF  INDEF
266  148.483  123.406  14.758  0.014
267  591.174  123.000  16.614  0.057
268  792.940  124.199  16.379  0.047
269  1372.000  124.238  15.468  0.035
270  177.000  122.566  13.752  0.007
271  626.000  125.000  16.838  0.063
272  941.349  125.597  12.913  0.004
273  1496.839  125.000  17.010  0.070
274  1847.352  125.000  16.638  0.047
275  893.000  126.729  16.548  0.047
276  983.683  125.000  16.247  0.037
277  1961.950  126.526  16.567  0.048
278  213.268  128.082  16.001  0.034
279  711.000  129.655  15.948  0.029
280  1666.249  129.451  13.423  0.006
281  424.208  130.000  18.260  0.265
282  533.000  129.589  15.846  0.028
283  770.179  129.715  16.230  0.040
284  779.792  131.842  15.428  0.021
285  1363.000  132.961  16.101  0.087
286  1585.492  132.000  16.619  0.054
287  399.443  133.562  14.498  0.011
288  613.207  132.839  16.757  0.057
289  1739.077  134.000  16.826  0.069
290  79.643  134.000  14.956  0.014
291  162.000  133.931  14.967  0.017
292  1264.860  134.000  15.687  0.026
293  1499.000  134.000  17.112  0.072
294  227.252  134.527  16.661  0.063
295  447.000  135.000  15.605  0.026
296  1177.000  135.852  16.473  0.050
297  1609.289  136.000  13.176  0.005
298  69.000  137.276  16.415  0.047
299  138.375  138.000  15.125  0.018
300  1340.915  139.360  14.478  0.019
301  1290.000  138.341  15.348  0.023
302  1643.436  138.777  14.777  0.014
303  1767.000  139.161  16.817  0.061
304  78.000  139.579  15.441  0.020
305  1959.822  139.731  15.545  0.023
306  129.000  141.000  16.302  0.043
307  1756.697  141.148  14.680  0.012
308  257.739  143.000  15.138  0.016
309  1909.000  143.000  16.630  0.051
310  212.581  144.000  14.606  0.013
311  264.236  145.204  15.445  0.021
312  417.600  145.296  15.946  0.032
313  944.000  144.416  15.697  0.033
314  950.567  144.915  15.912  0.042
315  19.784  145.705  14.983  0.015
316  666.673  146.000  10.168  0.001
317  1231.000  146.308  16.617  0.052
318  1358.000  147.000  14.936  0.029
319  1385.000  145.892  14.865  0.022
320  1358.272  148.596  14.755  0.025
321  102.746  149.519  17.267  0.083
322  1441.000  148.698  16.615  0.055
323  703.907  150.382  16.878  0.065
324  1452.420  149.559  14.655  0.012
325  49.439  151.000  13.164  0.005
326  1187.000  151.535  14.662  0.012
327  962.609  152.330  13.826  0.008
328  1840.000  152.000  15.343  0.019
329  1892.000  152.000  15.146  0.018
330  1340.502  154.469  INDEF  INDEF
331  1526.000  154.000  17.325  0.092
332  856.759  155.066  13.606  0.006
333  1203.336  155.200  16.145  0.040
334  1227.139  155.313  17.764  0.153
335  886.727  156.000  15.360  0.019
336  135.000  158.000  16.602  0.053
337  201.000  156.642  15.107  0.016
338  441.532  157.479  13.822  0.008
339  1338.000  158.000  INDEF  INDEF
340  1884.132  156.607  14.839  0.014
341  1911.152  158.566  17.650  0.150
342  1456.501  159.000  17.151  0.102
343  431.000  159.685  15.636  0.028
344  883.226  160.000  15.183  0.016
345  1038.000  160.440  16.592  0.047
346  1971.000  160.411  16.745  0.053
347  953.155  160.990  13.166  0.005
348  1356.172  162.000  12.387  0.007
349  588.000  162.397  15.254  0.019
350  908.338  162.000  15.124  0.017
351  1507.634  161.257  17.100  0.076
352  172.195  163.696  13.941  0.008
353  831.351  165.407  14.555  0.012
354  222.000  166.000  17.435  0.100
355  280.564  166.411  12.574  0.004
356  778.000  167.897  17.379  0.104
357  668.000  168.457  14.053  0.009
358  611.000  170.374  17.686  0.129
359  1118.000  171.000  16.766  0.060
360  1367.852  170.000  13.291  0.020
361  1754.139  169.820  15.786  0.026
362  104.442  170.734  14.418  0.010
363  408.594  170.668  15.804  0.027
364  732.885  170.462  14.488  0.011
365  386.664  173.000  15.950  0.031
366  581.520  173.497  16.635  0.057
367  1912.000  172.680  16.403  0.044
368  1100.256  174.288  15.767  0.025
369  444.436  175.000  15.087  0.016
370  654.091  175.000  15.621  0.026
371  790.000  175.000  16.211  0.040
372  1380.000  175.073  13.476  0.011
373  64.489  176.843  17.169  0.077
374  146.499  176.000  15.618  0.022
375  280.401  167.062  12.572  0.004
376  967.000  178.000  14.742  0.016
377  1282.000  176.000  15.474  0.033
378  1435.000  175.910  15.934  0.040
379  1545.000  176.000  13.397  0.006
380  1595.700  176.358  15.676  0.023
381  1814.132  176.152  15.108  0.016
382  1996.000  175.165  16.687  0.051
383  29.000  177.240  19.537  0.703
384  1405.508  177.000  13.334  0.008
385  7.000  178.751  16.468  0.044
386  485.365  178.000  17.413  0.093
387  1275.000  178.000  16.160  0.049
388  1890.487  178.383  13.240  0.005
389  202.000  179.668  17.984  0.154
390  718.825  178.702  15.726  0.027
391  838.018  179.000  12.860  0.004
392  1334.000  179.217  INDEF  INDEF
393  1954.025  179.000  16.597  0.051
394  1291.000  180.000  14.646  0.022
395  1631.682  181.000  13.649  0.007
396  1744.000  179.457  16.028  0.032
397  891.000  181.000  INDEF  INDEF
398  1236.829  182.087  15.198  0.018
399  1337.550  182.448  INDEF  INDEF
400  580.891  183.291  15.791  0.026
401  932.899  183.662  15.515  0.025
402  968.851  183.034  13.976  0.009
403  1166.461  183.000  14.154  0.009
404  413.174  184.000  17.342  0.094
405  1190.000  184.834  15.788  0.028
406  1630.377  183.860  13.657  0.007
407  1850.000  186.000  15.388  0.019
408  85.756  189.592  15.277  0.018
409  1143.000  189.234  17.633  0.125
410  1653.000  190.000  11.160  0.002
411  338.448  191.036  15.057  0.015
412  1183.000  191.000  18.300  0.289
413  974.418  191.766  12.290  0.003
414  82.551  192.426  15.224  0.018
415  1941.000  194.000  15.149  0.020
416  919.631  194.000  10.351  0.001
417  746.000  195.000  13.355  0.006
418  1340.002  193.196  INDEF  INDEF
419  1423.000  194.669  10.549  0.001
420  836.000  196.279  15.213  0.018
421  16.594  198.227  17.028  0.089
422  35.000  197.943  13.817  0.007
423  672.466  199.000  15.080  0.015
424  763.000  198.594  11.681  0.002
425  1143.978  198.258  16.526  0.046
426  1001.000  200.064  16.327  0.054
427  116.000  200.490  17.343  0.086
428  1016.249  200.558  15.407  0.026
429  1518.405  201.000  15.963  0.029
430  1076.000  202.000  15.657  0.026
431  1549.000  201.958  14.414  0.010
432  1639.000  202.000  15.909  0.047
433  1674.000  202.000  15.209  0.018
434  642.000  202.596  16.241  0.039
435  150.051  204.000  16.469  0.046
436  954.000  203.671  13.222  0.006
437  1176.000  203.190  17.040  0.089
438  1938.972  203.740  14.341  0.012
439  381.604  205.000  16.796  0.055
440  961.000  205.099  13.385  0.006
441  1376.000  205.000  15.967  0.060
442  78.000  208.000  17.188  0.120
443  622.000  208.243  16.558  0.050
444  1339.899  196.004  INDEF  INDEF
445  1580.000  208.068  16.673  0.050
446  1850.000  208.126  16.051  0.035
447  1877.057  208.275  16.565  0.056
448  29.000  209.314  15.779  0.029
449  65.311  209.000  14.837  0.014
450  598.000  209.000  17.431  0.095
451  1499.000  209.000  18.241  0.249
452  1275.899  209.712  16.019  0.038
453  219.648  211.000  14.319  0.010
454  561.988  211.000  13.835  0.007
455  971.362  212.000  16.809  0.073
456  1208.640  210.528  16.308  0.042
457  197.000  211.890  15.617  0.024
458  754.552  212.200  15.523  0.024
459  1052.051  212.000  15.541  0.022
460  1841.307  212.670  16.525  0.048
461  732.000  212.661  16.822  0.081
462  1013.000  213.000  12.318  0.003
463  1325.936  214.000  15.077  0.067
464  647.000  215.006  15.726  0.025
465  1951.962  215.408  14.349  0.015
466  483.713  216.000  16.415  0.043
467  1192.155  215.843  12.779  0.004
468  1760.451  216.000  11.970  0.003
469  1864.539  215.315  16.471  0.058
470  1883.000  215.225  16.455  0.051
471  155.306  217.000  13.129  0.005
472  1070.000  217.614  16.736  0.073
473  1121.000  217.387  16.588  0.048
474  990.000  218.000  16.193  0.043
475  61.770  219.264  15.818  0.028
476  1328.389  218.551  14.851  0.038
477  1638.000  220.000  16.400  0.045
478  104.000  221.000  17.236  0.101
479  763.000  220.229  16.701  0.062
480  1103.000  221.499  13.958  0.008
481  1722.000  220.909  11.162  0.002
482  1738.680  222.000  15.886  0.091
483  1296.228  223.140  16.135  0.049
484  1334.373  223.454  14.106  0.014
485  1377.000  224.000  16.974  0.101
486  641.750  224.094  15.813  0.028
487  514.114  225.302  14.883  0.013
488  895.585  224.657  17.045  0.072
489  1501.776  226.354  14.626  0.012
490  1879.696  225.077  16.600  0.075
491  827.314  227.044  16.064  0.036
492  1672.000  226.366  15.729  0.025
493  1894.802  226.572  15.237  0.020
494  184.000  228.000  18.919  0.406
495  1081.000  229.000  12.419  0.004
496  1264.000  229.004  15.551  0.022
497  1495.000  229.018  14.728  0.013
498  1756.258  229.726  11.472  0.002
499  66.086  231.000  17.158  0.084
500  278.658  231.000  16.579  0.050
501  212.227  232.668  13.234  0.005
502  338.000  231.278  15.475  0.021
503  1735.850  232.354  13.901  0.011
504  841.000  233.454  14.483  0.011
505  1163.000  233.000  18.396  0.215
506  1817.000  233.410  16.334  0.038
507  1949.989  233.000  INDEF  INDEF
508  164.296  234.000  16.307  0.046
509  1995.880  234.410  15.735  0.027
510  464.469  235.000  12.301  0.003
511  1465.757  235.290  16.900  0.064
512  256.342  237.014  13.443  0.006
513  271.493  237.631  15.941  0.030
514  213.870  238.000  12.886  0.004
515  816.562  238.372  14.760  0.013
516  1890.000  237.801  15.188  0.021
517  1844.000  239.525  15.570  0.022
518  372.000  241.186  16.001  0.032
519  1994.933  240.702  15.625  0.026
520  15.757  242.587  16.163  0.034
521  652.000  242.000  16.793  0.056
522  1974.000  243.524  14.015  0.009
523  381.637  243.964  16.562  0.047
524  550.514  244.939  13.895  0.007
525  1242.426  246.090  15.054  0.015
526  1344.000  246.000  13.353  0.006
527  174.000  247.479  14.939  0.016
528  1040.000  247.279  16.610  0.048
529  1415.000  247.000  16.624  0.052
530  1589.000  247.000  13.632  0.007
531  617.952  248.188  11.971  0.003
532  1249.696  248.987  16.306  0.041
533  1496.000  247.834  13.805  0.007
534  589.462  248.995  11.656  0.002
535  1472.559  249.000  16.134  0.037
536  1614.390  249.000  16.501  0.047
537  1933.378  249.000  12.927  0.005
538  49.522  250.000  17.933  0.149
539  1365.252  250.000  18.141  0.222
540  1441.705  250.359  16.042  0.032
541  1660.754  250.631  16.631  0.052
542  1882.888  250.000  15.426  0.021
543  14.000  250.753  15.279  0.018
544  360.547  251.000  16.457  0.048
545  37.778  252.000  16.352  0.045
546  200.137  251.855  15.331  0.021
547  1241.430  252.000  15.030  0.015
548  78.676  254.000  16.285  0.042
549  1032.953  252.350  16.911  0.062
550  1147.585  253.000  15.606  0.022
551  116.000  254.244  10.416  0.001
552  1431.000  254.753  15.607  0.025
553  1838.710  254.000  16.120  0.038
554  733.275  254.573  17.861  0.145
555  454.358  255.542  16.062  0.037
556  473.000  256.000  16.044  0.038
557  1518.901  255.481  16.822  0.064
558  160.000  258.000  15.561  0.026
559  174.908  257.052  16.079  0.036
560  1827.237  257.000  15.744  0.025
561  776.000  258.920  16.886  0.066
562  1002.461  259.096  15.223  0.017
563  1910.465  259.660  15.882  0.032
564  76.087  260.478  15.384  0.020
565  629.000  262.477  15.718  0.029
566  2011.474  262.307  15.800  0.027
567  1098.000  263.416  14.041  0.008
568  215.409  264.492  16.403  0.048
569  1231.305  264.000  15.697  0.025
570  1303.977  264.000  15.526  0.022
571  1628.000  263.301  15.953  0.029
572  1666.362  264.000  15.364  0.022
573  81.839  265.000  14.688  0.013
574  1755.000  265.094  16.365  0.041
575  1992.824  265.000  16.086  0.036
576  497.738  266.000  17.073  0.071
577  327.000  266.496  16.276  0.035
578  393.864  266.597  16.529  0.054
579  26.000  268.650  15.470  0.023
580  39.000  268.523  16.550  0.059
581  206.683  269.000  17.328  0.104
582  1287.000  269.000  15.535  0.023
583  1642.550  269.000  14.173  0.009
584  849.000  269.950  12.534  0.004
585  1853.140  270.000  15.983  0.031
586  1916.000  270.580  16.901  0.074
587  2028.754  270.000  15.456  0.021
588  419.000  271.136  11.020  0.002
589  681.000  271.000  16.684  0.059
590  924.555  272.000  14.709  0.012
591  59.000  273.000  16.129  0.035
592  1291.000  273.519  14.980  0.016
593  1981.873  274.000  17.848  0.150
594  355.000  274.829  14.896  0.014
595  710.369  275.000  12.726  0.004
596  1436.989  275.000  16.783  0.063
597  1048.890  276.544  17.542  0.134
598  1604.724  275.788  16.840  0.065
599  1683.691  276.494  16.449  0.049
600  1149.902  276.404  16.596  0.050
601  1555.000  276.725  15.872  0.027
602  1672.689  277.251  13.612  0.006
603  609.000  279.711  16.345  0.045
604  752.652  278.989  15.239  0.018
605  780.139  278.347  15.318  0.019
606  822.000  278.933  14.517  0.011
607  1032.453  278.782  16.004  0.033
608  1641.324  278.555  16.976  0.072
609  1783.000  279.000  17.255  0.087
610  624.597  279.778  15.994  0.035
611  1099.181  280.000  14.805  0.013
612  1252.000  279.916  16.358  0.039
613  1123.245  280.000  17.223  0.085
614  1739.746  281.267  15.225  0.017
615  1971.629  280.293  17.567  0.117
616  921.392  282.000  14.597  0.012
617  1196.000  283.000  15.870  0.030
618  567.000  283.328  14.001  0.008
619  765.000  283.000  18.093  0.246
620  553.315  284.000  14.426  0.011
621  679.000  283.307  16.496  0.053
622  1590.000  284.000  16.150  0.034
623  1412.592  284.647  17.246  0.112
624  1838.000  285.000  16.945  0.062
625  1888.422  285.000  15.807  0.025
626  26.595  286.314  15.904  0.033
627  1191.000  286.000  15.495  0.021
628  1209.000  286.000  16.582  0.050
629  1864.739  286.214  16.642  0.050
630  786.215  287.000  15.267  0.017
631  1067.509  286.169  16.019  0.030
632  216.000  288.468  15.380  0.019
633  1045.736  287.703  15.669  0.025
634  1131.996  289.000  17.160  0.079
635  484.376  290.000  15.536  0.022
636  689.277  289.503  15.982  0.041
637  1794.218  290.000  16.401  0.043
638  239.518  291.668  16.481  0.042
639  1473.964  291.157  15.806  0.025
640  671.015  292.000  15.928  0.031
641  1340.000  292.698  15.873  0.029
642  519.000  293.000  11.402  0.002
643  534.608  293.000  14.848  0.015
644  301.000  294.499  13.966  0.008
645  393.000  293.698  16.285  0.040
646  945.606  294.000  16.376  0.044
647  483.176  294.723  15.540  0.022
648  1396.000  295.018  15.600  0.026
649  1432.000  294.770  12.720  0.004
650  165.000  297.652  17.435  0.104
651  506.376  296.957  14.812  0.015
652  1976.365  297.083  14.628  0.012
653  1995.156  297.361  15.417  0.021
654  36.000  298.000  13.928  0.008
655  1604.957  298.176  16.743  0.054
656  758.000  299.000  16.114  0.035
657  1424.000  299.318  12.105  0.003
658  1440.311  298.406  15.154  0.020
659  899.000  301.532  17.587  0.135
660  1250.515  302.000  15.378  0.019
661  426.288  303.000  17.285  0.121
662  625.614  303.000  16.778  0.063
663  1808.804  302.000  17.108  0.073
664  1960.090  303.000  17.181  0.083
665  917.000  304.413  15.815  0.028
666  1109.000  304.000  15.370  0.022
667  1163.635  305.388  11.720  0.002
668  1412.229  305.304  15.777  0.035
669  1581.356  305.000  17.372  0.090
670  183.000  306.556  15.697  0.024
671  1433.000  305.430  14.126  0.010
672  1671.802  306.282  16.562  0.047
673  479.000  306.865  17.583  0.131
674  692.000  307.000  15.138  0.017
675  176.908  308.628  15.123  0.016
676  941.671  308.000  15.806  0.027
677  1855.000  309.000  17.037  0.064
678  100.000  310.116  17.837  0.146
679  122.277  310.000  14.872  0.013
680  1540.066  309.186  17.204  0.075
681  416.475  311.000  12.942  0.005
682  648.972  312.016  16.310  0.042
683  757.066  311.420  15.498  0.022
684  1028.435  312.440  13.374  0.006
685  1221.000  313.000  16.770  0.059
686  2020.970  313.000  14.476  0.011
687  298.000  314.000  14.500  0.012
688  1389.392  314.000  16.270  0.041
689  618.495  314.805  16.408  0.047
690  735.000  315.867  16.524  0.049
691  1773.738  316.000  15.515  0.020
692  1099.318  317.428  11.519  0.002
693  128.918  318.000  14.859  0.014
694  399.763  318.472  15.005  0.020
695  1082.847  317.581  16.030  0.035
696  23.000  318.000  17.027  0.070
697  1395.192  318.532  15.432  0.021
698  221.796  320.000  15.012  0.015
699  288.324  319.882  13.340  0.006
700  980.373  319.889  15.360  0.019
701  1982.000  319.700  15.950  0.031
702  476.000  320.719  14.228  0.009
703  1132.442  321.195  12.749  0.004
704  434.000  322.413  15.252  0.019
705  776.198  322.000  13.434  0.006
706  1882.000  322.741  14.624  0.011
707  270.789  324.000  16.747  0.054
708  380.127  324.191  14.779  0.013
709  646.000  324.000  12.549  0.004
710  926.000  323.408  17.058  0.082
711  1208.577  324.000  16.385  0.044
712  892.926  324.702  11.964  0.003
713  209.000  325.888  15.985  0.031
714  420.000  326.000  15.746  0.033
715  1492.596  325.000  16.925  0.060
716  1739.000  327.091  14.332  0.009
717  1170.000  328.000  17.033  0.076
718  387.931  328.566  15.922  0.031
719  1746.000  329.000  14.848  0.013
720  2013.000  328.684  16.323  0.044
721  991.755  329.869  15.903  0.031
722  1018.427  330.385  15.873  0.030
723  801.000  332.364  14.666  0.012
724  1301.000  334.532  15.794  0.028
725  1965.000  335.533  16.361  0.042
726  533.308  338.000  13.956  0.009
727  749.922  337.000  14.086  0.009
728  1286.802  336.839  16.738  0.066
729  724.000  338.190  12.766  0.004
730  1152.000  337.824  18.377  0.298
731  1326.624  338.000  13.890  0.007
732  40.000  339.000  16.215  0.038
733  1688.374  339.434  15.756  0.024
734  30.000  339.533  15.214  0.018
735  522.512  340.330  10.312  0.001
736  741.248  341.013  15.177  0.018
737  933.722  341.161  14.306  0.010
738  1053.000  341.000  14.525  0.011
739  1212.000  341.000  17.412  0.111
740  1733.896  343.000  16.605  0.049
741  1417.000  344.000  15.314  0.018
742  221.000  344.633  15.867  0.027
743  573.000  345.266  15.453  0.019
744  1033.794  344.428  15.405  0.024
745  197.000  346.000  14.938  0.014
746  768.665  346.983  17.256  0.095
747  997.217  346.000  14.891  0.015
748  1010.151  346.000  15.868  0.032
749  625.651  347.000  11.775  0.003
750  45.000  348.617  15.787  0.026
751  824.000  348.293  16.124  0.031
752  1122.661  348.831  11.961  0.003
