1  1165.000  2.901  INDEF  INDEF
2  158.717  3.748  INDEF  INDEF
3  901.000  2.116  INDEF  INDEF
4  1375.431  3.000  INDEF  INDEF
5  613.116  5.000  INDEF  INDEF
6  1241.000  3.135  INDEF  INDEF
7  312.491  8.000  16.041  0.044
8  368.923  5.000  INDEF  INDEF
9  869.000  4.388  INDEF  INDEF
10  1055.000  4.000  INDEF  INDEF
11  36.484  6.273  INDEF  INDEF
12  589.000  5.518  INDEF  INDEF
13  1492.379  6.000  INDEF  INDEF
14  1973.000  6.000  INDEF  INDEF
15  479.000  6.619  14.748  0.014
16  443.000  8.634  16.121  0.052
17  2029.504  8.000  16.303  0.044
18  1873.406  9.047  16.544  0.051
19  69.210  10.000  16.825  0.061
20  111.697  9.000  17.982  0.208
21  313.457  9.758  16.063  0.051
22  630.000  10.211  15.301  0.020
23  1117.000  9.735  15.525  0.027
24  1466.202  10.000  14.995  0.015
25  1780.000  10.000  12.608  0.004
26  1888.004  10.120  16.597  0.052
27  457.000  11.000  15.823  0.039
28  523.556  11.521  17.575  0.114
29  204.000  11.698  16.116  0.035
30  1699.620  10.000  16.925  0.077
31  128.263  13.038  14.475  0.011
32  1300.155  14.000  16.718  0.053
33  2010.386  15.172  16.700  0.056
34  1657.771  16.000  13.239  0.005
35  1932.000  16.000  12.989  0.005
36  879.180  17.000  15.963  0.032
37  1104.000  17.487  16.960  0.109
38  1247.000  17.107  17.342  0.110
39  1679.494  19.000  16.530  0.058
40  1787.385  19.120  15.518  0.023
41  2038.000  19.661  16.561  0.051
42  345.424  22.000  15.857  0.038
43  1933.545  20.000  13.189  0.006
44  229.391  22.000  15.398  0.023
45  300.000  23.626  16.238  0.057
46  349.000  24.000  15.953  0.041
47  448.000  24.000  14.230  0.010
48  733.000  24.000  13.430  0.006
49  309.000  24.681  15.663  0.049
50  1710.000  25.871  16.474  0.060
51  1578.841  25.744  13.416  0.006
52  292.355  27.000  14.776  0.017
53  914.175  26.939  15.373  0.019
54  112.000  29.058  16.193  0.042
55  252.425  28.809  15.598  0.025
56  1463.466  28.195  16.709  0.057
57  1927.000  29.463  13.149  0.005
58  1995.365  29.000  17.371  0.098
59  686.089  30.000  17.694  0.120
60  651.000  31.000  17.001  0.070
61  1757.600  31.441  12.736  0.004
62  515.504  32.000  16.480  0.054
63  1041.000  32.409  14.635  0.011
64  632.000  32.744  14.231  0.009
65  901.000  33.000  17.833  0.150
66  1111.151  33.000  11.228  0.002
67  1881.000  33.000  18.455  0.273
68  1974.984  33.000  16.754  0.063
69  89.000  34.000  18.479  0.304
70  106.000  34.000  14.935  0.015
71  514.863  32.000  16.491  0.055
72  751.200  33.256  15.858  0.030
73  1268.000  33.862  17.358  0.109
74  603.486  34.386  14.589  0.011
75  707.000  34.161  16.875  0.063
76  1628.639  35.370  15.564  0.022
77  70.292  36.000  15.778  0.027
78  480.476  36.000  15.614  0.022
79  1341.000  35.539  15.150  0.017
80  1804.675  35.072  16.265  0.038
81  559.751  38.000  15.528  0.025
82  1288.000  38.021  15.317  0.018
83  174.016  39.000  14.209  0.009
84  738.946  39.449  15.889  0.033
85  1000.000  40.032  15.933  0.029
86  1696.000  40.000  14.107  0.011
87  1847.912  40.000  15.275  0.018
88  111.000  41.000  14.193  0.009
89  233.348  41.103  12.831  0.004
90  449.152  41.358  17.318  0.120
91  1080.000  40.635  11.592  0.002
92  1871.122  40.586  15.616  0.024
93  52.000  42.277  17.055  0.076
94  1502.788  42.609  14.497  0.011
95  1705.287  42.000  12.954  0.005
96  1758.659  42.000  15.407  0.022
97  386.000  44.071  15.477  0.026
98  395.872  44.025  16.214  0.049
99  428.344  44.000  12.632  0.004
100  475.000  43.799  16.211  0.035
101  1903.000  44.096  15.913  0.032
102  208.647  45.501  12.559  0.004
103  279.690  44.575  15.991  0.036
104  350.000  46.109  14.976  0.030
105  1313.755  44.877  16.565  0.046
106  1972.446  45.000  14.016  0.008
107  328.959  45.000  INDEF  INDEF
108  1618.556  46.000  13.202  0.005
109  6.045  47.000  INDEF  INDEF
110  413.000  47.475  11.982  0.003
111  671.496  47.000  16.775  0.059
112  1876.413  48.000  15.483  0.021
113  529.000  48.676  10.706  0.002
114  1767.000  48.938  17.647  0.141
115  1015.761  51.000  16.447  0.045
116  1462.000  51.209  17.924  0.160
117  1957.000  50.985  16.311  0.042
118  300.491  51.000  15.963  0.043
119  1429.000  52.394  15.324  0.018
120  1922.352  52.000  16.770  0.067
121  2035.000  52.000  16.201  0.034
122  1256.932  53.000  12.493  0.004
123  1343.822  53.476  14.586  0.011
124  130.910  53.950  17.486  0.146
125  1501.504  53.982  14.012  0.010
126  1621.648  54.183  14.997  0.016
127  1783.000  54.514  16.468  0.045
128  1092.578  55.564  17.436  0.193
129  163.000  56.000  15.911  0.034
130  1395.619  56.000  16.315  0.037
131  874.000  57.000  15.797  0.026
132  1230.411  57.000  INDEF  INDEF
133  370.000  58.000  15.262  0.026
134  373.288  58.000  15.375  0.029
135  1145.000  58.356  16.603  0.047
136  155.432  59.000  14.357  0.010
137  936.000  58.731  18.566  0.285
138  1520.000  59.000  14.547  0.012
139  140.659  60.000  15.714  0.029
140  352.000  60.000  10.535  0.002
141  1195.000  59.527  11.840  0.003
142  1698.115  59.400  INDEF  INDEF
143  732.000  61.000  18.293  0.208
144  1301.225  62.000  16.385  0.047
145  1038.000  62.838  16.934  0.065
146  1125.000  63.000  17.028  0.082
147  1234.465  62.445  19.421  0.905
148  183.071  64.755  17.396  0.107
149  959.142  64.000  13.901  0.007
150  1080.892  64.000  16.498  0.063
151  1509.000  64.638  15.075  0.019
152  129.000  65.000  15.122  0.018
153  611.000  65.000  13.111  0.005
154  656.000  65.000  14.862  0.015
155  989.000  65.000  16.608  0.053
156  422.877  66.000  17.989  0.207
157  693.519  66.427  13.931  0.008
158  1425.000  66.353  18.381  0.232
159  404.971  66.469  15.598  0.033
160  680.514  67.144  16.145  0.040
161  1180.000  67.000  13.376  0.006
162  1249.823  67.104  15.045  0.019
163  535.573  68.621  15.246  0.028
164  917.899  68.446  17.057  0.068
165  1055.274  68.659  17.240  0.090
166  1497.202  68.000  16.447  0.049
167  1976.802  68.000  16.770  0.059
168  34.000  69.100  15.894  0.029
169  503.000  68.076  18.883  0.500
170  119.847  70.266  13.832  0.007
171  380.000  69.798  17.423  0.154
172  254.000  71.577  15.727  0.026
173  1111.087  71.232  17.203  0.088
174  1665.838  71.140  16.033  0.042
175  38.000  71.800  15.885  0.030
176  358.165  71.000  14.680  0.017
177  1710.000  73.314  15.110  0.025
178  387.215  74.000  16.847  0.079
179  835.000  74.000  14.560  0.011
180  1089.286  75.078  17.414  0.140
181  1316.170  75.000  16.820  0.064
182  1825.019  75.000  15.188  0.017
183  247.269  75.735  15.868  0.030
184  398.091  76.000  15.007  0.016
185  552.000  75.000  16.050  0.039
186  607.000  76.497  15.467  0.021
187  1305.686  76.452  15.893  0.032
188  534.000  78.000  14.327  0.013
189  1721.000  77.819  16.137  0.044
190  1861.110  78.702  16.016  0.031
191  975.782  79.459  15.479  0.022
192  1218.566  78.867  14.958  0.015
193  1278.792  79.000  14.880  0.014
194  1601.000  79.119  16.171  0.035
195  652.329  80.000  12.202  0.003
196  465.000  80.000  16.906  0.059
197  751.682  81.254  16.182  0.037
198  1187.283  81.000  16.108  0.036
199  1548.000  80.329  17.205  0.078
200  253.496  82.000  15.042  0.016
201  513.805  81.241  16.403  0.061
202  714.000  82.242  15.840  0.028
203  986.497  82.552  16.885  0.067
204  1242.323  83.568  15.591  0.030
205  1829.269  84.000  15.869  0.029
206  401.000  85.000  16.610  0.067
207  636.097  85.000  16.361  0.044
208  797.000  85.095  17.154  0.079
209  1786.440  85.000  14.118  0.009
210  696.000  86.080  17.016  0.089
211  1233.569  86.000  13.646  0.007
212  1256.000  86.000  17.215  0.107
213  1297.000  85.386  17.275  0.100
214  1947.710  86.376  16.158  0.037
215  244.110  87.000  15.452  0.022
216  1578.021  87.000  13.850  0.007
217  105.367  88.000  16.095  0.040
218  533.542  88.485  12.379  0.003
219  1350.697  91.260  15.888  0.027
220  1381.000  90.998  16.573  0.046
221  1954.000  91.569  16.019  0.033
222  761.625  92.000  17.875  0.155
223  160.996  93.000  15.161  0.020
224  856.000  93.313  15.789  0.026
225  1483.564  93.000  15.727  0.029
226  215.000  94.000  16.364  0.041
227  631.523  95.000  17.004  0.079
228  44.000  96.000  15.770  0.040
229  925.722  96.422  16.863  0.058
230  550.000  96.639  16.440  0.052
231  1648.552  97.517  15.983  0.030
232  1021.000  98.083  16.811  0.055
233  1947.694  97.659  15.461  0.021
234  64.852  99.839  15.216  0.036
235  82.000  100.000  15.731  0.035
236  701.000  98.597  16.111  0.034
237  1551.120  99.000  17.698  0.133
238  1694.000  100.000  12.926  0.005
239  1766.000  100.000  10.939  0.002
