1  128.000  1.000  INDEF  INDEF
63  442.000  33.305  16.607  0.054
64  1094.618  33.630  16.540  0.051
65  718.580  34.000  16.653  0.065
66  868.000  34.332  16.190  0.043
67  902.729  36.000  15.169  0.020
68  387.676  37.613  14.458  0.010
69  1080.781  37.484  15.404  0.021
70  1392.788  37.000  15.911  0.026
71  1319.000  39.217  17.483  0.117
72  98.000  39.723  17.330  0.091
73  838.000  40.000  15.921  0.037
74  917.394  40.634  17.041  0.099
75  1001.881  40.000  15.168  0.017
76  1074.000  42.000  15.339  0.022
77  1822.395  41.672  12.363  0.003
78  60.000  42.565  17.290  0.116
79  309.289  42.605  14.340  0.010
80  1005.298  43.000  15.181  0.017
81  1204.000  43.000  11.627  0.002
82  1430.736  42.701  15.481  0.020
83  80.640  46.000  15.619  0.023
84  392.000  45.000  16.221  0.036
85  740.885  46.000  12.782  0.004
86  1594.632  46.283  15.990  0.038
87  564.000  47.387  16.618  0.052
88  657.000  47.174  14.794  0.013
89  676.310  47.000  17.028  0.071
90  719.000  47.000  15.088  0.019
91  1555.180  47.150  16.907  0.066
92  712.593  48.756  14.366  0.011
93  1312.771  48.062  16.928  0.067
94  176.028  49.000  9.405  0.001
95  199.132  48.598  13.551  0.007
96  584.901  49.000  15.473  0.021
97  1183.000  49.000  17.522  0.115
98  1990.947  49.047  16.090  0.030
99  248.724  51.192  15.386  0.018
100  532.000  50.000  17.464  0.116
101  1079.131  51.000  12.764  0.004
102  996.339  52.250  15.943  0.031
103  1318.000  52.000  17.023  0.070
104  1930.000  52.000  14.917  0.014
105  190.000  53.494  13.597  0.010
106  901.161  53.429  14.636  0.015
107  1232.871  54.000  17.346  0.097
108  1602.000  53.423  14.027  0.009
109  716.691  54.000  15.066  0.018
110  251.000  54.125  15.346  0.018
111  453.000  56.000  17.275  0.085
112  1257.668  56.000  16.681  0.052
113  1581.047  56.586  13.314  0.006
114  721.933  57.000  16.316  0.056
115  870.562  57.742  9.165  0.001
116  1028.000  57.106  15.525  0.020
117  1215.585  57.000  18.189  0.270
118  1602.232  53.385  14.029  0.009
119  301.865  58.000  15.637  0.025
120  445.505  59.000  16.348  0.036
121  762.609  58.175  17.684  0.133
122  925.896  57.574  15.435  0.021
123  1068.214  58.000  15.203  0.018
124  54.000  59.222  13.917  0.008
125  348.529  59.000  13.790  0.007
126  1555.492  58.643  16.507  0.050
127  1818.000  59.494  13.789  0.008
128  566.737  60.000  17.558  0.126
129  1584.000  59.165  13.341  0.006
130  1155.000  60.822  14.905  0.013
131  514.000  61.827  14.927  0.014
132  643.000  62.037  16.427  0.048
133  1876.794  62.944  14.706  0.012
134  292.861  64.000  16.763  0.062
135  1338.000  65.000  16.723  0.052
136  446.432  65.437  15.948  0.029
137  127.997  66.000  17.758  0.130
138  330.558  66.000  16.248  0.037
139  1154.323  65.304  15.058  0.014
140  1264.000  66.621  16.067  0.035
141  1611.825  66.000  16.039  0.037
142  1014.461  66.580  16.415  0.047
143  1907.576  67.000  14.187  0.009
144  713.482  68.000  16.811  0.061
145  1432.000  68.583  14.899  0.013
146  1298.000  69.271  15.855  0.028
147  274.735  70.201  14.775  0.013
148  1261.000  70.000  16.156  0.038
149  1745.000  70.745  16.214  0.043
150  1719.000  70.303  16.453  0.043
151  571.000  71.600  15.505  0.022
152  1966.000  72.000  16.003  0.030
153  759.748  73.000  16.057  0.033
154  1460.655  73.717  17.069  0.078
155  1947.000  73.000  15.258  0.018
156  501.170  74.000  16.240  0.040
157  615.922  74.000  13.454  0.006
158  784.000  74.000  15.818  0.028
159  1394.000  74.000  16.850  0.057
160  1800.950  74.000  16.264  0.044
161  1000.954  75.238  16.774  0.057
162  1189.224  74.479  16.431  0.046
163  1206.586  74.611  13.225  0.005
164  1472.780  74.408  17.182  0.093
165  1584.950  75.365  15.738  0.026
166  1548.667  76.000  15.628  0.024
167  1825.433  76.000  15.439  0.037
168  2009.000  76.308  15.845  0.026
169  37.000  77.404  11.995  0.003
170  1843.750  76.579  16.019  0.036
171  821.044  80.000  15.236  0.017
172  102.153  79.077  17.093  0.075
173  684.000  78.885  16.029  0.031
174  1355.620  79.503  15.697  0.023
175  1638.000  80.336  14.659  0.013
176  77.093  80.511  14.553  0.011
177  1556.000  81.549  17.049  0.081
178  208.718  82.000  15.072  0.016
179  793.000  82.433  14.880  0.014
180  1931.000  82.215  16.175  0.038
181  821.743  82.461  15.135  0.016
182  830.000  83.803  15.209  0.018
183  1044.523  83.175  17.046  0.064
184  1139.000  82.585  16.640  0.046
185  1810.000  83.000  16.663  0.068
186  1820.231  83.372  15.018  0.020
187  1851.000  83.000  15.344  0.020
188  451.000  84.000  16.846  0.058
189  532.463  84.000  14.414  0.010
190  838.000  85.000  15.559  0.024
191  1275.741  83.763  13.083  0.005
192  1829.744  84.000  13.173  0.006
193  779.685  84.777  16.742  0.060
194  925.601  85.000  17.123  0.078
195  1637.000  85.000  14.577  0.012
196  177.645  86.000  16.431  0.047
197  355.882  86.000  12.933  0.005
198  563.000  86.633  16.527  0.052
199  1463.368  86.306  15.845  0.032
200  1523.000  85.734  17.917  0.150
201  1614.762  86.000  14.108  0.009
202  49.000  86.897  16.587  0.057
203  691.000  86.651  16.774  0.062
204  1743.000  87.565  14.009  0.010
205  300.000  88.000  15.938  0.031
206  489.728  88.304  15.382  0.019
207  1487.262  87.551  14.201  0.009
208  251.775  89.218  15.679  0.024
209  836.245  87.928  15.485  0.022
210  1087.383  89.655  16.415  0.039
211  209.000  91.265  15.909  0.029
212  130.997  92.234  14.080  0.008
213  331.836  93.000  18.205  0.275
214  951.000  94.499  15.705  0.024
215  1670.000  95.705  15.110  0.019
216  1833.000  95.000  15.476  0.031
217  1897.724  95.000  15.014  0.015
218  1313.697  93.000  16.849  0.060
219  286.644  97.000  15.647  0.026
220  691.060  98.425  16.014  0.031
221  1778.445  97.213  12.476  0.004
222  596.000  98.000  16.328  0.053
223  750.644  97.655  14.747  0.013
224  1572.000  98.208  15.166  0.018
225  1626.935  98.000  12.595  0.004
226  368.041  98.584  15.308  0.020
227  1790.000  100.000  15.795  0.042
228  2026.000  100.000  17.425  0.115
229  636.000  100.400  16.250  0.039
230  580.453  101.000  12.604  0.004
231  1558.681  101.000  14.891  0.015
232  132.531  102.148  15.636  0.024
233  245.174  102.000  15.547  0.021
234  524.000  102.000  17.815  0.151
235  761.167  101.355  15.038  0.016
236  1825.000  102.009  14.736  0.013
237  1900.553  102.000  15.677  0.025
238  2038.000  102.000  16.037  0.032
239  691.000  102.510  15.988  0.031
240  922.476  102.684  15.914  0.028
241  1465.522  104.693  15.194  0.019
242  1621.000  104.000  13.126  0.006
243  1965.144  104.331  13.111  0.005
244  647.206  105.000  14.561  0.011
245  889.000  105.027  16.395  0.040
246  1334.662  104.460  16.410  0.040
247  404.464  105.334  15.452  0.020
248  1664.814  105.561  11.951  0.003
249  1259.000  107.000  14.849  0.014
250  1571.000  106.427  15.495  0.023
251  1470.460  108.116  14.587  0.012
252  347.222  109.251  13.741  0.007
253  529.990  109.301  16.512  0.047
254  1726.370  108.165  16.070  0.044
255  330.276  110.074  15.016  0.016
256  1288.693  110.000  15.450  0.020
257  1390.000  110.118  15.076  0.016
258  1239.458  111.079  15.131  0.017
259  109.985  111.316  15.693  0.024
260  294.849  112.172  12.950  0.005
261  727.125  113.000  15.877  0.027
262  769.000  113.479  15.223  0.018
263  1580.000  113.000  15.233  0.018
264  1660.000  112.160  13.462  0.006
265  945.744  114.000  15.342  0.020
266  1152.894  115.744  15.640  0.022
267  1414.746  115.000  15.751  0.024
268  1692.434  115.500  14.606  0.014
269  1804.349  115.000  16.344  0.056
270  283.396  117.000  15.658  0.031
271  388.536  116.000  13.707  0.007
272  5.384  117.588  INDEF  INDEF
273  596.000  117.000  15.151  0.026
274  938.470  116.979  15.439  0.021
275  958.000  117.000  16.301  0.038
276  1894.000  117.126  14.413  0.010
277  1991.000  117.578  16.959  0.071
278  1302.000  118.288  16.741  0.057
279  1420.000  117.096  16.019  0.031
280  1611.046  118.000  15.179  0.017
281  433.729  118.720  16.939  0.061
282  557.127  120.000  15.647  0.025
283  210.719  121.805  14.747  0.013
284  1453.000  122.000  13.327  0.006
285  1808.729  122.000  16.200  0.046
286  1679.993  123.118  16.368  0.062
287  1724.266  125.000  15.218  0.044
288  285.637  123.431  15.885  0.031
289  297.000  123.618  15.312  0.023
290  1356.356  124.567  16.772  0.057
291  1784.728  125.061  15.470  0.043
292  496.566  125.341  16.451  0.044
293  1264.460  125.483  15.709  0.026
294  404.000  126.000  15.431  0.022
295  682.000  126.000  16.896  0.069
296  692.727  126.000  15.712  0.026
297  1413.000  126.239  16.497  0.048
298  1696.870  126.000  17.156  0.144
299  1201.020  127.142  15.395  0.018
300  1825.666  127.271  16.754  0.066
301  377.540  128.669  15.187  0.017
302  791.000  128.956  14.096  0.008
303  1277.000  129.000  17.614  0.126
304  1759.000  127.000  9.167  0.001
305  1785.714  128.000  15.381  0.035
306  1922.798  128.595  15.231  0.017
307  1951.679  128.499  16.289  0.041
308  115.176  130.596  17.321  0.082
309  651.619  129.787  12.827  0.004
310  1027.655  129.661  17.461  0.107
311  1471.000  129.323  16.766  0.069
312  1177.280  131.000  16.606  0.048
313  1386.732  133.000  14.350  0.010
314  1557.114  131.000  16.013  0.034
315  1997.487  131.000  14.897  0.014
316  211.901  132.503  14.926  0.016
317  336.000  131.381  15.773  0.028
318  1537.217  132.542  14.859  0.014
319  279.561  132.519  17.438  0.108
320  613.000  133.756  16.908  0.084
321  672.475  133.120  16.926  0.082
322  1862.000  133.000  16.077  0.032
323  222.883  135.085  14.683  0.013
324  1037.107  135.000  16.329  0.037
325  1386.000  135.306  14.357  0.010
326  590.719  136.488  10.588  0.001
327  1579.922  136.000  15.946  0.030
328  1957.368  135.016  16.686  0.054
329  518.000  139.157  13.070  0.005
330  1013.000  139.000  17.696  0.155
331  1560.287  139.416  13.982  0.008
332  1972.433  139.453  17.207  0.081
333  605.908  140.465  15.542  0.024
334  1264.000  139.645  15.582  0.025
335  658.317  141.000  16.383  0.048
336  720.753  141.672  15.211  0.019
337  884.820  141.527  15.655  0.022
338  697.092  142.000  15.916  0.031
339  159.000  143.304  15.370  0.019
340  547.932  142.000  17.626  0.117
341  720.753  141.672  15.211  0.019
342  735.574  143.000  15.769  0.034
343  1066.640  143.232  15.577  0.022
344  1212.000  143.651  16.530  0.046
345  1299.000  143.634  16.635  0.051
346  1496.000  144.000  17.077  0.070
347  44.869  145.000  16.854  0.060
348  1539.000  145.000  14.738  0.014
349  1735.432  147.068  15.673  0.332
350  1766.259  147.000  8.769  0.001
351  335.000  146.530  16.994  0.073
352  971.592  148.629  16.272  0.049
353  1706.334  149.047  11.621  0.003
354  2016.431  149.621  15.688  0.023
355  141.733  150.000  16.612  0.049
356  698.000  150.000  16.745  0.060
357  1926.000  151.000  17.297  0.094
358  27.661  152.947  17.066  0.073
359  209.191  151.851  14.062  0.009
360  1082.471  153.000  16.587  0.052
361  1093.827  152.000  17.289  0.089
362  1328.000  151.654  12.502  0.004
363  1388.763  153.546  16.130  0.037
364  1941.217  154.000  15.100  0.017
365  355.000  154.898  15.911  0.029
366  947.000  154.712  17.121  0.086
367  720.000  156.236  16.510  0.057
368  1669.000  156.339  13.666  0.007
369  91.253  157.746  15.782  0.027
370  911.320  158.792  16.757  0.080
371  926.000  158.593  16.453  0.073
372  1099.000  159.000  16.453  0.045
373  590.257  160.705  16.072  0.039
374  751.000  160.000  11.649  0.002
375  1889.000  159.673  15.856  0.027
376  1962.000  161.000  16.386  0.038
377  940.000  162.000  14.803  0.014
378  1727.518  163.325  8.826  0.001
379  622.000  163.020  14.869  0.016
380  1589.682  163.583  16.812  0.059
381  1696.006  162.000  15.827  0.037
382  689.368  164.000  16.743  0.059
383  834.116  164.000  15.131  0.017
384  1726.000  164.533  8.799  0.001
385  356.601  165.000  16.629  0.054
386  277.000  166.842  17.369  0.092
387  520.182  165.904  15.020  0.015
388  663.000  166.000  14.982  0.016
389  1219.900  165.750  16.799  0.068
390  259.000  167.339  17.398  0.105
391  651.524  167.270  15.645  0.030
392  31.000  167.791  15.638  0.023
393  1004.534  168.292  9.541  0.001
394  1987.000  169.369  16.858  0.066
395  158.079  170.602  15.548  0.022
396  1367.515  170.097  14.788  0.013
397  1594.313  170.122  16.628  0.050
398  1884.530  170.000  15.772  0.026
399  64.835  172.000  16.206  0.036
400  309.000  170.302  16.741  0.051
401  514.443  171.000  15.732  0.026
402  650.194  169.000  15.579  0.028
403  831.719  170.611  15.749  0.029
404  984.000  170.624  12.413  0.004
405  96.293  172.000  14.074  0.008
406  553.000  172.619  16.065  0.032
407  385.502  172.880  11.866  0.003
408  846.431  172.087  16.799  0.066
409  141.416  175.000  14.828  0.013
410  221.000  174.934  15.947  0.033
411  1325.535  174.377  15.605  0.028
412  1379.329  175.362  15.188  0.018
413  205.448  176.000  15.159  0.017
414  891.000  175.495  12.772  0.004
415  1089.000  176.000  16.038  0.031
416  801.000  176.706  10.942  0.002
417  902.000  177.000  15.824  0.039
418  1088.890  176.104  16.025  0.030
419  1531.242  180.394  10.207  0.001
420  1655.535  177.004  15.739  0.031
421  969.502  178.000  12.029  0.003
422  1307.000  178.205  12.916  0.005
423  1477.000  178.482  16.575  0.046
424  626.000  179.000  10.319  0.001
425  1668.000  179.522  15.321  0.022
426  1747.674  179.566  13.234  0.016
427  579.000  179.418  16.397  0.041
428  924.000  180.000  12.728  0.004
429  1531.000  180.440  10.203  0.001
430  1720.417  179.546  11.760  0.003
431  411.000  181.489  17.578  0.129
432  535.625  181.499  14.686  0.013
433  1342.508  181.463  15.498  0.022
434  1456.330  181.000  17.056  0.071
435  1580.000  182.710  14.460  0.011
436  262.517  183.050  14.313  0.010
437  237.594  184.000  14.090  0.008
438  385.375  183.045  14.395  0.011
439  758.686  184.000  15.613  0.024
440  991.000  183.000  15.331  0.046
441  1859.207  183.787  14.876  0.013
442  1205.231  186.468  11.175  0.002
443  1339.000  186.116  15.249  0.018
444  183.650  187.000  14.549  0.012
445  1752.386  186.628  14.361  0.023
446  5.000  188.000  INDEF  INDEF
447  1377.000  187.272  17.216  0.096
448  1668.000  188.000  15.817  0.030
449  1695.573  188.526  14.127  0.012
450  1775.322  187.852  14.255  0.012
451  1792.607  187.733  16.523  0.060
452  636.418  188.278  14.511  0.017
453  1887.378  189.107  15.653  0.024
454  527.000  189.697  16.108  0.042
455  1961.117  189.646  16.731  0.063
456  407.643  190.770  16.205  0.039
457  1273.411  191.188  15.665  0.025
458  1294.000  190.921  14.821  0.015
459  1501.794  190.828  15.660  0.028
460  71.652  192.647  15.143  0.017
461  356.000  192.000  17.267  0.091
462  943.654  191.418  18.262  0.255
463  999.000  192.711  14.997  0.020
464  1342.000  192.000  15.593  0.022
465  2031.000  192.000  16.043  0.051
466  723.000  193.000  16.360  0.041
467  1014.000  193.731  16.204  0.047
468  1133.168  193.000  17.459  0.095
469  1528.614  194.181  13.943  0.009
470  1975.000  194.359  15.280  0.020
471  602.875  195.399  15.468  0.024
472  1372.107  195.000  INDEF  INDEF
473  731.000  196.409  15.344  0.019
474  424.034  197.000  16.500  0.048
475  1794.366  197.343  15.744  0.030
476  192.000  197.658  14.017  0.008
477  260.548  197.742  14.350  0.010
478  478.571  198.000  10.731  0.002
479  899.000  198.218  16.247  0.043
480  369.000  199.000  17.399  0.108
481  699.000  199.000  16.212  0.036
482  717.000  199.000  16.753  0.062
483  1525.000  198.515  14.555  0.013
484  1622.000  199.000  17.541  0.123
485  1562.000  200.530  14.705  0.012
486  1709.978  204.000  9.869  0.001
487  652.352  200.924  15.706  0.027
488  843.000  201.095  16.149  0.035
489  1274.562  201.591  16.419  0.045
490  1786.000  201.074  16.300  0.052
491  968.458  202.323  14.929  0.018
492  1286.285  202.025  17.163  0.095
493  1114.000  204.000  16.804  0.056
494  80.000  204.000  16.732  0.061
495  344.000  203.769  15.919  0.029
496  714.000  204.000  16.424  0.050
497  1428.349  204.087  15.872  0.027
498  1710.797  204.000  9.872  0.001
499  2017.469  203.990  12.446  0.004
500  97.888  206.000  15.659  0.023
501  278.499  205.904  13.977  0.008
502  813.896  207.529  13.006  0.005
503  1190.466  207.000  15.325  0.019
504  448.029  208.269  18.281  0.245
505  495.803  208.000  15.614  0.027
506  1307.277  210.409  15.811  0.026
507  1354.793  210.000  17.854  0.144
508  410.298  210.650  16.756  0.060
509  573.000  211.000  16.922  0.064
510  1385.269  211.513  17.687  0.130
511  1817.485  211.304  16.877  0.072
512  856.330  213.347  14.102  0.008
513  863.000  213.312  14.858  0.014
514  1935.401  214.818  16.054  0.030
515  1666.715  214.694  16.141  0.037
516  1031.000  215.000  17.044  0.067
517  1408.396  215.000  15.855  0.029
518  1903.000  215.253  12.090  0.003
519  166.730  216.000  15.398  0.021
520  8.085  218.000  16.815  0.060
521  307.000  218.000  15.890  0.028
522  856.329  213.442  14.096  0.008
523  1057.323  217.717  15.336  0.018
524  1116.000  219.000  12.840  0.004
525  1933.061  218.000  15.990  0.029
526  999.000  220.000  15.947  0.033
527  1498.000  219.673  16.566  0.044
528  531.498  221.439  10.166  0.001
529  976.600  222.496  12.906  0.005
530  1154.000  222.000  17.675  0.113
531  351.000  224.000  18.055  0.181
532  993.000  222.993  15.918  0.032
533  1216.112  222.883  16.706  0.055
534  1870.820  226.000  16.841  0.072
535  1276.000  226.399  15.344  0.018
536  2026.455  225.522  12.669  0.004
537  363.954  227.000  16.703  0.054
538  521.204  226.851  13.100  0.006
539  565.000  227.000  16.299  0.053
540  888.000  227.337  15.161  0.016
541  1615.000  227.846  16.674  0.058
542  1857.000  227.136  16.047  0.036
543  19.795  227.710  16.431  0.054
544  288.145  228.623  16.063  0.033
545  377.818  229.000  15.652  0.024
546  1282.000  229.000  14.775  0.012
547  1653.439  229.000  13.981  0.008
548  39.556  229.736  13.993  0.008
549  798.000  230.344  12.975  0.005
550  1212.531  230.506  16.183  0.039
551  1550.000  230.251  16.272  0.038
552  721.989  232.000  14.027  0.008
553  884.000  231.767  14.800  0.012
554  152.446  233.311  12.737  0.004
555  445.566  234.000  14.815  0.014
556  164.000  235.000  15.869  0.035
557  760.314  235.129  16.342  0.040
558  976.781  234.577  16.194  0.042
559  1484.000  235.237  16.930  0.068
560  1368.000  236.073  16.273  0.036
561  564.000  237.205  13.942  0.008
562  1787.746  237.620  12.661  0.005
563  398.000  238.000  16.932  0.067
564  1567.695  239.000  15.386  0.019
565  1686.000  239.205  14.992  0.015
566  1858.353  238.649  16.436  0.049
567  1879.120  239.465  17.001  0.076
568  120.176  240.000  17.286  0.078
569  581.000  240.000  15.508  0.022
570  939.879  241.000  17.632  0.119
571  226.000  246.146  14.803  0.013
572  460.492  241.650  17.225  0.095
573  1199.000  241.426  15.766  0.026
574  528.000  242.289  14.345  0.013
575  532.000  242.000  14.409  0.013
576  1204.776  243.639  16.105  0.034
577  1397.522  244.000  15.608  0.025
578  494.518  244.000  14.137  0.009
579  21.426  245.000  15.015  0.017
580  412.656  245.000  16.590  0.051
581  1987.438  244.105  16.451  0.046
582  226.000  246.146  14.803  0.013
583  1311.275  246.632  16.374  0.039
584  2001.000  246.000  17.512  0.121
585  1622.394  247.081  15.983  0.031
586  1689.000  247.237  15.500  0.022
587  405.000  248.000  15.151  0.017
588  1795.711  249.000  8.738  0.001
589  335.063  249.473  12.628  0.004
590  536.000  249.000  15.293  0.023
591  544.281  248.673  15.931  0.047
592  1669.000  249.136  16.197  0.042
593  1852.232  249.625  14.605  0.012
594  1957.010  249.577  17.387  0.090
595  1658.000  250.655  15.677  0.028
596  1129.000  252.000  16.150  0.034
597  1402.608  251.663  13.496  0.006
598  354.635  253.000  13.655  0.007
599  1011.000  253.178  16.424  0.042
600  1585.000  253.312  16.766  0.056
601  528.000  254.711  15.790  0.031
602  1387.585  254.000  16.390  0.051
603  1768.257  254.000  11.260  0.003
604  1062.282  255.000  15.318  0.026
605  1174.553  255.286  12.788  0.004
606  9.231  255.139  16.992  0.081
607  1639.849  256.758  15.378  0.023
608  238.000  259.772  17.079  0.090
609  691.000  259.000  16.693  0.060
610  863.184  258.859  17.523  0.107
611  2026.218  259.053  16.829  0.063
612  215.082  260.253  17.522  0.110
613  370.640  259.481  17.165  0.093
614  1083.197  259.696  17.157  0.092
615  279.000  261.000  15.387  0.019
616  1264.491  261.000  14.534  0.011
617  891.000  262.000  15.160  0.017
618  829.000  263.000  16.588  0.045
619  1211.164  264.504  15.789  0.028
620  1329.000  264.000  16.059  0.033
621  707.000  265.000  15.720  0.026
622  1847.000  265.260  17.198  0.109
623  199.000  266.243  16.868  0.057
624  254.362  266.096  15.090  0.017
625  823.000  266.119  16.576  0.049
626  1434.000  266.127  14.403  0.010
627  1659.529  266.310  17.843  0.218
628  445.000  267.000  10.992  0.002
629  1072.348  266.695  15.309  0.027
630  1221.583  266.551  16.073  0.038
631  1717.276  267.216  15.017  0.015
632  66.830  269.000  15.179  0.024
633  283.398  269.000  16.613  0.050
634  946.825  268.612  14.117  0.009
635  1175.000  269.563  15.414  0.021
636  1837.176  269.568  15.853  0.032
637  1916.554  269.345  15.113  0.016
638  923.000  270.417  13.486  0.006
639  54.000  270.763  10.640  0.002
640  379.000  271.000  14.585  0.011
641  399.891  273.000  17.074  0.078
642  1423.000  272.000  16.309  0.043
643  1872.000  272.000  16.442  0.039
644  1940.425  272.000  18.179  0.175
645  805.000  273.000  15.105  0.017
646  1831.000  272.747  16.184  0.043
647  908.000  274.000  15.519  0.023
648  1393.119  273.871  15.966  0.034
649  139.000  275.000  15.676  0.024
650  196.117  275.000  17.752  0.128
651  1048.890  280.000  10.056  0.001
652  1270.000  274.311  16.447  0.046
653  1312.410  274.744  15.317  0.019
654  1672.764  275.000  16.911  0.066
655  2025.843  276.397  13.542  0.007
656  1646.000  277.000  14.281  0.010
657  1679.487  277.000  16.572  0.046
658  1895.440  276.857  16.535  0.046
659  242.237  276.812  16.677  0.054
660  659.461  278.401  12.560  0.004
661  1974.157  278.000  13.976  0.008
662  2.000  280.000  INDEF  INDEF
663  501.000  279.741  16.904  0.065
664  1049.405  280.000  10.057  0.001
665  1368.308  280.297  15.855  0.027
666  2019.119  281.709  14.058  0.008
667  1267.000  283.000  16.192  0.038
668  1474.268  283.263  15.954  0.028
669  68.000  284.123  16.053  0.036
670  787.000  283.584  15.033  0.018
671  998.167  284.000  16.900  0.066
672  312.497  285.465  15.658  0.023
673  595.000  285.000  13.928  0.008
674  156.587  288.856  16.425  0.043
675  1222.000  289.000  12.632  0.004
676  1423.169  289.000  18.493  0.306
677  1249.134  289.358  16.283  0.043
678  335.494  291.216  15.728  0.025
679  371.204  291.000  17.672  0.128
680  623.000  291.500  17.099  0.072
681  768.000  293.457  12.675  0.004
682  1659.197  293.000  15.392  0.023
683  1637.000  293.262  INDEF  INDEF
684  2029.000  294.000  15.134  0.019
685  276.000  295.837  15.752  0.030
686  226.074  297.499  14.892  0.014
687  484.000  297.000  14.332  0.010
688  1361.200  298.625  17.567  0.116
689  717.102  298.934  15.092  0.021
690  1927.000  299.000  16.775  0.057
691  850.000  300.000  15.064  0.016
692  1060.000  301.000  16.701  0.065
693  1200.749  300.000  15.175  0.018
694  1485.093  300.134  17.615  0.113
695  457.417  300.760  15.740  0.025
696  588.668  301.429  15.173  0.018
697  873.424  300.563  15.373  0.020
698  964.411  301.000  16.276  0.035
699  2030.535  302.158  14.239  0.010
700  1037.175  303.000  16.508  0.058
701  1132.669  303.000  9.624  0.001
702  1443.614  303.611  12.439  0.004
703  1637.391  303.000  17.203  0.098
704  325.000  304.000  16.928  0.070
705  991.368  304.000  15.149  0.016
706  1209.000  305.000  16.201  0.041
707  1828.193  305.000  15.890  0.027
708  1884.736  304.596  15.791  0.028
709  1180.193  306.000  15.832  0.031
710  1392.545  306.000  16.645  0.046
711  1934.000  305.320  15.932  0.028
712  1983.000  307.408  16.658  0.050
713  1524.000  308.149  14.615  0.013
714  1659.398  308.000  13.339  0.006
715  1804.915  308.000  16.552  0.047
716  110.000  310.496  14.905  0.015
717  1874.998  309.476  16.358  0.043
718  771.506  310.614  10.676  0.002
719  1511.288  311.317  16.778  0.077
720  36.625  312.000  17.766  0.131
721  59.957  311.727  17.261  0.087
722  272.000  311.999  10.346  0.001
723  353.873  312.388  14.079  0.008
724  1984.000  311.887  16.424  0.040
725  341.000  313.000  16.304  0.045
726  724.379  313.261  9.508  0.001
727  285.559  313.989  15.201  0.019
728  1026.600  313.717  16.149  0.036
729  942.824  316.000  15.909  0.032
730  1848.000  317.812  16.017  0.033
731  95.000  318.000  15.432  0.021
732  1433.000  318.777  16.995  0.079
733  1583.761  318.000  16.928  0.061
734  104.347  319.000  14.645  0.012
735  220.000  319.000  15.129  0.018
736  845.402  318.947  14.029  0.008
737  1876.000  318.426  16.899  0.072
738  1992.519  320.000  16.552  0.047
739  825.000  319.869  16.119  0.035
740  1315.000  320.000  17.693  0.115
741  1698.688  319.955  14.160  0.009
742  1175.000  321.152  14.833  0.014
743  69.382  322.192  15.415  0.020
744  399.000  321.000  16.467  0.042
745  565.271  322.336  15.830  0.028
746  1737.654  322.419  13.978  0.008
747  1120.908  322.725  15.823  0.032
748  518.890  324.754  13.279  0.006
749  1611.000  323.194  17.189  0.075
750  498.000  325.407  15.844  0.030
751  1846.845  325.000  14.848  0.014
752  888.917  327.391  10.827  0.002
753  189.385  328.353  15.341  0.018
