1  113.851  2.000  INDEF  INDEF
2  644.000  2.000  INDEF  INDEF
3  1244.537  2.000  INDEF  INDEF
4  1259.000  2.000  INDEF  INDEF
5  96.000  3.000  INDEF  INDEF
6  251.348  2.000  INDEF  INDEF
7  1287.523  2.656  INDEF  INDEF
8  1357.000  2.721  INDEF  INDEF
9  1417.000  3.990  INDEF  INDEF
10  2024.743  2.935  INDEF  INDEF
11  123.000  3.479  INDEF  INDEF
12  503.000  4.000  INDEF  INDEF
13  1249.434  4.421  INDEF  INDEF
14  106.000  4.426  INDEF  INDEF
15  163.000  5.402  INDEF  INDEF
16  982.407  4.857  INDEF  INDEF
17  1654.846  4.562  INDEF  INDEF
18  300.000  6.000  INDEF  INDEF
19  1602.457  6.267  INDEF  INDEF
20  609.000  8.208  17.242  0.123
21  850.508  8.137  17.118  0.094
22  914.000  8.000  14.300  0.010
23  1178.000  8.337  16.773  0.076
24  1666.000  8.000  16.309  0.078
25  171.521  9.258  14.872  0.015
26  1084.000  9.000  17.390  0.126
27  1254.649  9.000  15.059  0.020
28  1389.327  8.958  16.657  0.061
29  1649.000  9.616  17.717  0.200
30  626.000  10.000  15.953  0.041
31  784.000  9.466  18.027  0.206
32  881.841  10.080  15.769  0.035
33  324.943  11.501  15.248  0.025
34  381.532  11.000  14.713  0.014
35  601.551  11.482  16.175  0.045
36  2028.000  11.000  17.131  0.109
37  49.565  12.000  15.127  0.019
38  272.000  11.668  17.423  0.145
39  359.868  11.593  18.612  0.498
40  491.613  12.453  14.388  0.012
41  1505.414  12.000  15.285  0.021
42  1986.728  12.000  15.100  0.020
43  282.188  12.821  17.124  0.130
44  697.317  13.000  15.999  0.044
45  1213.227  13.221  16.635  0.077
46  1375.000  13.000  20.986  3.884
47  456.000  14.174  15.331  0.027
48  1182.000  13.000  16.870  0.080
49  1956.000  14.000  16.188  0.053
50  124.000  16.000  17.484  0.172
51  326.101  15.000  15.191  0.027
52  1130.457  15.580  14.970  0.023
53  1654.000  15.210  17.564  0.173
54  1887.160  15.120  15.905  0.038
55  82.000  15.941  16.103  0.041
56  643.000  16.000  14.762  0.015
57  1480.000  15.945  14.396  0.011
58  1794.000  16.000  11.897  0.003
59  1902.000  16.000  15.894  0.036
60  2006.620  16.378  16.758  0.083
61  216.295  17.192  15.582  0.026
62  470.073  17.000  15.241  0.025
63  535.000  17.000  17.165  0.097
64  1713.216  16.935  15.708  0.030
65  1972.000  17.000  18.821  0.640
66  442.000  18.142  19.505  0.961
67  1980.081  18.000  17.976  0.218
68  1995.000  17.018  17.204  0.109
69  3.000  18.651  INDEF  INDEF
70  141.000  19.000  13.722  0.008
71  1396.333  19.000  INDEF  INDEF
72  1914.787  18.652  INDEF  INDEF
73  14.249  19.462  16.562  0.068
74  664.000  20.000  17.827  0.205
75  760.000  19.000  INDEF  INDEF
76  1313.612  20.000  16.105  0.040
77  1956.806  19.873  16.048  0.053
78  197.084  21.000  17.665  0.164
79  867.706  20.999  16.651  0.070
80  2024.141  21.385  16.084  0.044
81  562.000  22.000  18.835  0.430
82  1164.140  22.000  17.425  0.126
83  1597.000  23.000  15.390  0.027
84  1671.495  21.866  12.747  0.004
85  1946.000  21.690  12.491  0.004
86  892.771  22.807  15.446  0.026
87  1117.000  23.000  16.237  0.067
88  1260.000  22.686  16.563  0.062
89  1710.000  23.000  16.495  0.071
90  1841.000  23.000  INDEF  INDEF
91  150.760  25.213  17.180  0.112
92  283.667  25.000  18.965  0.617
93  1364.000  24.915  17.084  0.089
94  1693.000  24.741  15.756  0.034
95  1801.000  25.000  14.924  0.019
96  26.590  26.000  17.249  0.120
97  58.000  25.246  19.514  0.888
98  294.302  25.780  16.337  0.065
99  357.855  27.488  15.003  0.023
100  471.803  27.000  16.137  0.047
101  1875.000  27.000  17.512  0.148
102  1907.585  27.000  INDEF  INDEF
103  1947.083  24.000  12.488  0.004
104  88.000  27.240  17.244  0.116
105  242.022  27.683  14.802  0.017
106  778.645  27.919  INDEF  INDEF
107  877.172  28.642  17.932  0.208
108  1738.145  28.000  INDEF  INDEF
109  312.000  29.031  15.416  0.034
110  461.122  29.676  13.658  0.008
111  321.854  30.597  14.980  0.031
112  361.343  29.339  15.101  0.024
113  514.613  30.000  17.538  0.154
114  746.000  30.000  13.234  0.007
115  93.103  31.657  18.729  0.458
116  141.248  31.008  17.137  0.115
117  1024.000  30.974  INDEF  INDEF
118  1723.735  31.000  15.937  0.046
119  1894.518  31.000  20.769  3.363
120  305.187  32.326  13.982  0.010
121  448.518  32.000  17.339  0.168
