1  536.559  2.000  INDEF  INDEF
2  1073.000  2.000  INDEF  INDEF
3  276.782  3.000  INDEF  INDEF
4  405.915  3.304  INDEF  INDEF
5  662.926  3.000  INDEF  INDEF
6  714.321  2.409  INDEF  INDEF
7  892.676  2.406  INDEF  INDEF
8  997.422  3.000  INDEF  INDEF
9  1008.000  2.174  INDEF  INDEF
10  1025.196  2.586  INDEF  INDEF
11  1242.000  2.869  INDEF  INDEF
12  1923.920  3.252  INDEF  INDEF
13  1995.609  2.830  INDEF  INDEF
14  2037.000  3.000  INDEF  INDEF
15  625.203  3.193  INDEF  INDEF
16  646.000  3.387  INDEF  INDEF
17  1676.822  4.157  INDEF  INDEF
18  936.199  5.000  INDEF  INDEF
19  1141.000  5.000  INDEF  INDEF
20  1714.388  5.000  INDEF  INDEF
21  1936.000  5.000  INDEF  INDEF
22  13.000  6.000  INDEF  INDEF
23  150.000  6.000  INDEF  INDEF
24  826.000  6.626  14.640  0.016
25  1214.711  6.423  INDEF  INDEF
26  1690.579  7.000  17.401  0.129
27  2041.323  7.761  INDEF  INDEF
28  211.170  7.000  17.088  0.089
29  503.000  7.000  16.730  0.064
30  804.542  8.373  16.058  0.044
31  1426.434  7.761  15.744  0.034
32  1953.430  8.742  17.326  0.121
33  31.831  8.635  17.258  0.121
34  550.276  9.000  16.981  0.090
35  887.000  8.136  15.870  0.031
36  402.303  9.730  15.543  0.038
37  524.305  10.668  16.954  0.078
38  841.170  10.000  15.590  0.032
39  1134.459  10.000  14.756  0.014
40  1447.000  10.000  15.233  0.026
41  1539.000  10.000  13.934  0.008
42  1543.685  10.405  13.962  0.008
43  170.495  11.532  17.459  0.115
44  722.958  10.857  16.174  0.049
45  794.371  10.736  16.329  0.065
46  1872.000  11.000  15.462  0.025
47  25.000  11.835  18.970  0.574
48  988.000  12.000  13.812  0.009
49  1236.429  13.000  17.617  0.141
50  1335.678  12.980  16.550  0.062
51  1701.000  12.509  15.936  0.037
52  875.264  13.583  16.896  0.077
53  1289.000  13.510  16.376  0.051
54  2023.969  13.772  17.529  0.165
55  302.000  14.451  17.948  0.222
56  567.257  15.000  15.851  0.031
57  660.880  15.504  16.220  0.046
58  1121.000  14.862  16.176  0.046
59  603.000  15.783  16.416  0.051
60  1604.000  16.000  15.298  0.020
61  106.000  17.000  15.204  0.021
62  706.273  17.000  14.073  0.009
63  1170.298  17.000  12.628  0.004
64  1687.909  16.889  INDEF  INDEF
65  777.248  18.483  14.594  0.014
66  808.000  17.948  16.013  0.041
67  1771.000  18.000  16.183  0.050
68  233.000  18.972  15.840  0.031
69  619.647  19.000  17.679  0.181
70  978.000  19.439  14.337  0.011
71  1192.368  19.000  18.890  0.557
72  451.000  19.469  14.848  0.019
73  531.000  19.431  18.263  0.249
74  760.340  19.549  16.986  0.105
75  1010.000  20.520  INDEF  INDEF
76  1325.639  20.000  19.211  0.816
77  1464.542  19.782  15.689  0.031
78  2041.152  20.160  INDEF  INDEF
79  17.221  21.287  16.465  0.056
80  441.429  21.000  12.191  0.003
81  322.966  22.000  16.413  0.050
82  1648.133  21.416  17.240  0.110
83  1982.359  22.163  15.844  0.035
84  646.734  22.490  17.825  0.181
85  669.000  23.000  INDEF  INDEF
86  1012.229  23.096  INDEF  INDEF
87  1442.260  23.401  14.379  0.012
88  1740.000  22.074  INDEF  INDEF
89  2029.000  23.000  16.588  0.067
90  1890.442  23.797  16.131  0.047
91  1115.317  24.651  16.725  0.066
92  1205.000  25.000  14.529  0.012
93  1272.954  24.870  16.554  0.063
94  1343.245  24.791  16.213  0.047
95  1662.000  25.407  16.677  0.064
96  809.948  26.441  INDEF  INDEF
97  1385.306  26.000  15.986  0.035
98  1787.502  25.720  15.173  0.021
99  426.000  27.187  9.861  0.001
100  534.000  26.701  INDEF  INDEF
101  1028.000  26.667  15.270  0.020
102  43.580  28.000  15.934  0.035
103  1545.567  28.000  INDEF  INDEF
104  1670.445  28.618  17.682  0.164
105  368.347  28.769  17.830  0.197
106  1309.071  29.502  13.741  0.008
107  1422.309  29.275  14.691  0.014
108  1714.340  29.541  17.828  0.175
109  385.865  30.000  15.122  0.020
110  683.349  29.590  17.185  0.111
111  958.000  30.000  17.036  0.095
112  981.395  30.000  16.015  0.038
113  1381.901  29.273  15.800  0.032
114  1957.000  30.000  17.367  0.117
115  483.296  30.724  16.702  0.063
116  831.393  31.000  16.102  0.042
117  1271.000  30.708  15.886  0.032
118  1466.034  30.859  20.965  3.253
119  71.000  32.000  15.075  0.025
120  127.000  32.000  13.967  0.008
121  238.152  32.407  17.256  0.111
122  302.759  32.000  13.350  0.006
123  775.865  32.004  16.579  0.064
124  797.000  32.000  19.006  0.500
125  886.792  31.290  17.698  0.149
126  1923.484  32.000  15.596  0.026
127  1500.611  33.000  13.617  0.007
128  1537.621  33.029  17.703  0.156
129  1606.914  32.304  17.864  0.185
130  651.000  34.597  16.368  0.050
131  1018.736  33.994  16.076  0.037
132  1762.684  34.023  14.386  0.011
133  1840.000  33.786  16.572  0.066
134  372.946  35.491  16.789  0.074
135  754.565  35.371  13.289  0.006
136  1434.000  34.000  16.797  0.088
137  1523.831  34.561  16.347  0.049
138  46.000  35.540  15.029  0.017
