1  200.507  1.972  INDEF  INDEF
2  461.000  2.000  INDEF  INDEF
3  1364.511  2.000  INDEF  INDEF
4  1704.929  2.000  INDEF  INDEF
5  1824.171  2.000  INDEF  INDEF
6  2023.103  2.202  INDEF  INDEF
7  1009.154  2.805  INDEF  INDEF
8  1760.606  3.000  INDEF  INDEF
9  1858.000  2.000  INDEF  INDEF
10  455.497  4.000  INDEF  INDEF
11  722.381  4.000  INDEF  INDEF
12  742.183  4.000  INDEF  INDEF
13  1426.839  4.265  INDEF  INDEF
14  150.924  5.000  INDEF  INDEF
15  1495.536  4.112  INDEF  INDEF
16  1507.000  5.000  INDEF  INDEF
17  1601.268  5.196  INDEF  INDEF
18  985.000  5.520  INDEF  INDEF
19  2023.917  5.650  INDEF  INDEF
20  139.105  7.000  14.812  0.017
21  218.935  7.797  18.916  0.665
22  1606.000  7.000  14.916  0.016
23  1726.404  7.000  14.739  0.015
24  1798.666  7.000  17.690  0.159
25  178.645  8.297  14.184  0.011
26  842.000  7.494  14.024  0.009
27  975.000  8.000  16.320  0.047
28  1570.501  8.000  14.400  0.012
29  273.000  9.000  14.710  0.014
30  438.000  8.513  20.143  2.227
31  355.012  10.229  13.922  0.008
32  1587.000  10.888  INDEF  INDEF
33  876.821  11.521  16.445  0.051
34  1029.000  10.232  21.160  5.883
35  1086.346  12.079  17.896  0.192
36  1213.000  11.600  16.028  0.036
37  1536.621  11.470  14.956  0.017
38  2023.967  10.527  15.132  0.018
39  477.776  12.000  15.945  0.043
40  1672.711  12.000  13.833  0.009
41  1809.635  11.798  15.951  0.037
42  1936.886  12.142  17.197  0.106
43  200.981  12.455  16.619  0.081
44  1007.036  12.906  15.196  0.021
45  1690.000  13.000  15.076  0.024
46  1908.635  13.000  20.947  3.804
47  19.195  13.016  INDEF  INDEF
48  227.000  13.710  16.625  0.072
49  579.333  14.000  15.437  0.025
50  1016.916  15.884  14.907  0.017
51  1105.472  14.000  INDEF  INDEF
52  1381.580  13.273  16.309  0.046
53  555.508  14.786  14.958  0.023
54  776.000  15.832  15.993  0.038
55  1186.472  14.912  14.325  0.011
56  1215.000  14.000  16.139  0.039
57  1550.295  15.000  15.408  0.028
58  1731.800  14.000  16.994  0.099
59  1871.000  15.000  14.752  0.017
60  1890.433  16.000  14.762  0.018
61  250.000  17.000  20.672  2.962
62  337.004  17.000  15.694  0.033
63  420.000  17.368  17.127  0.097
64  482.573  16.926  15.233  0.021
65  685.000  16.846  16.847  0.079
66  801.416  17.000  14.730  0.014
67  1075.596  17.000  15.542  0.026
68  1298.000  17.000  16.700  0.099
69  1917.000  16.328  16.447  0.060
70  85.638  18.000  18.048  0.228
71  772.736  17.597  16.039  0.039
72  1307.000  18.000  16.069  0.059
73  1603.000  18.000  17.285  0.115
74  1647.333  18.176  16.272  0.048
75  1651.000  17.487  16.283  0.052
76  1013.602  18.870  14.621  0.013
77  1464.000  19.000  16.051  0.047
78  1932.452  19.000  17.210  0.111
79  1978.463  19.481  15.375  0.022
80  457.010  19.761  12.401  0.004
81  758.000  19.231  18.206  0.287
82  781.576  19.559  16.903  0.083
83  861.000  20.000  18.680  0.407
84  1084.463  21.465  16.539  0.061
85  227.000  22.000  19.538  0.896
86  411.000  21.668  16.641  0.063
87  576.849  24.568  15.717  0.030
88  1293.000  21.534  17.290  0.170
89  1348.417  22.318  13.207  0.006
90  1717.576  22.000  15.669  0.032
91  528.232  23.000  9.616  0.001
92  557.998  22.660  13.787  0.008
93  50.814  24.079  19.194  0.618
94  746.560  24.000  15.130  0.020
95  1161.000  24.000  16.774  0.065
96  1433.000  25.000  19.287  0.695
97  1455.000  24.598  15.836  0.037
98  576.849  24.568  15.717  0.030
99  676.457  24.885  14.534  0.012
100  705.000  25.000  14.316  0.010
101  136.647  25.702  15.807  0.031
102  818.629  26.000  13.648  0.007
103  709.000  27.848  14.467  0.012
104  1063.000  28.000  16.470  0.060
105  1122.772  27.000  17.104  0.093
106  70.000  29.174  14.535  0.013
107  106.159  29.553  INDEF  INDEF
108  610.000  29.000  13.899  0.008
109  652.000  29.000  18.818  0.458
110  908.314  29.000  17.313  0.118
111  1426.434  28.000  17.773  0.161
112  187.837  30.279  17.364  0.227
